ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
D011506,D026901,2,2
D011506,D026905,3,3
D011506,D026921,4,4
D011506,D026922,4,4
D011506,D026923,4,4
D011506,D026924,5,5
D011506,D026962,5,5
D011506,D027062,5,5
D011506,D027081,2,2
D011506,D027101,2,2
D011506,D027182,4,5
D011506,D027201,5,6
D011506,D027202,5,6
D011506,D027241,4,5
D011506,D027261,5,6
D011506,D027282,6,7
D011506,D027283,7,8
D011506,D027301,6,7
D011506,D027321,4,4
D011506,D027322,4,5
D011506,D027341,6,7
D011506,D027342,6,7
D011506,D027361,5,5
D011506,D027362,4,7
D011506,D027381,4,7
D011506,D027384,4,5
D011506,D027425,4,7
D011506,D027501,6,6
D011506,D027682,4,4
D011506,D027701,4,5
D011506,D027702,5,6
D011506,D027961,4,5
D011506,D027963,4,5
D011506,D027981,4,4
D011506,D027982,4,5
D011506,D028021,4,5
D011506,D028044,2,2
D011506,D028061,3,5
D011506,D028081,4,6
D011506,D028322,3,3
D011506,D028341,2,2
D011506,D028861,4,4
D011506,D028884,2,4
D011506,D028901,3,5
D011506,D028961,3,5
D011506,D029362,6,6
D011506,D029363,6,6
D011506,D029365,6,6
D011506,D029382,6,6
D011506,D029404,3,6
D011506,D029543,3,3
D011506,D029563,2,4
D011506,D029584,2,2
D011506,D029589,1,1
D011506,D029607,2,2
D011506,D029681,2,2
D011506,D029701,2,2
D011506,D029702,2,2
D011506,D029721,3,3
D011506,D029742,2,2
D011506,D029845,1,1
D011506,D029867,2,2
D011506,D029941,1,1
D011506,D029961,2,2
D011506,D029968,2,2
D011506,D030161,1,1
D011506,D030162,1,1
D011506,D030201,4,7
D011506,D030262,2,2
D011506,D030301,4,7
D011506,D030501,1,1
D011506,D030741,4,4
D011506,D033681,2,3
D011506,D033701,3,3
D011506,D033702,4,4
D011506,D033703,4,4
D011506,D033704,4,4
D011506,D033705,4,5
D011506,D033721,5,6
D011506,D033722,5,6
D011506,D033741,4,6
D011506,D033742,4,6
D011506,D033781,4,6
D011506,D033862,2,2
D011506,D033863,2,2
D011506,D033881,4,5
D011506,D033882,4,5
D011506,D033901,3,4
D011506,D033902,2,3
D011506,D033903,2,2
D011506,D033921,2,2
D011506,D033922,4,4
D011506,D033941,4,4
D011506,D033942,3,3
D011506,D033961,4,4
D011506,D033962,4,4
D011506,D033963,4,4
D011506,D033964,4,4
D011506,D033965,5,5
D011506,D033966,5,5
D011506,D033981,5,5
D011506,D033982,5,5
D011506,D033983,5,5
D011506,D034001,4,4
D011506,D034002,5,5
D011506,D034021,3,3
D011506,D034041,4,4
D011506,D034281,3,4
D011506,D034284,4,5
D011506,D034285,4,5
D011506,D034286,4,5
D011506,D034441,4,4
D011506,D034481,3,5
D011506,D034482,5,5
D011506,D034501,2,3
D011506,D034502,5,5
D011506,D034521,2,2
D011506,D034541,5,5
D011506,D034641,2,5
D011506,D034664,5,5
D011506,D034702,4,5
D011506,D034722,3,5
D011506,D034743,4,4
D011506,D034761,5,5
D011506,D034781,2,3
D011506,D034802,2,5
D011506,D034882,3,3
D011506,D034904,4,4
D011506,D034921,4,4
D011506,D034961,2,2
D011506,D034982,2,2
D011506,D035001,3,3
D011506,D035021,2,2
D011506,D035165,2,2
D011506,D035181,3,5
D011506,D035182,3,3
D011506,D035321,3,5
D011506,D035341,3,5
D011506,D035361,4,4
D011506,D035362,4,4
D011506,D035381,3,3
D011506,D035463,3,3
D011506,D035561,4,4
D011506,D035581,4,4
D011506,D035582,4,4
D011506,D035602,2,2
D011506,D035922,7,7
D011506,D035925,1,1
D011506,D035941,2,5
D011506,D035942,2,5
D011506,D036022,4,4
D011506,D036081,4,4
D011506,D036082,5,5
D011506,D036104,5,5
D011506,D036121,5,5
D011506,D036122,5,5
D011506,D036123,5,5
D011506,D036124,5,5
D011506,D036141,5,5
D011506,D036143,5,5
D011506,D036183,5,5
D011506,D036201,5,5
D011506,D036223,5,5
D011506,D036224,5,5
D011506,D036225,5,5
D011506,D036261,5,5
D011506,D036341,1,1
D011506,D036342,2,2
D011506,D036382,3,4
D011506,D036383,3,4
D011506,D036384,3,4
D011506,D036385,3,4
D011506,D036386,3,4
D011506,D036387,3,3
D011506,D036388,3,3
D011506,D036389,3,3
D011506,D036781,3,3
D011506,D036961,2,2
D011506,D037021,3,5
D011506,D037042,3,5
D011506,D037102,1,1
D011506,D037121,2,2
D011506,D037161,2,2
D011506,D037181,2,2
D011506,D037222,3,3
D011506,D037241,2,2
D011506,D037263,3,3
D011506,D037281,2,4
D011506,D037282,2,4
D011506,D037361,3,3
D011506,D037483,3,3
D011506,D037501,3,3
D011506,D037502,3,3
D011506,D037541,3,3
D011506,D037561,6,6
D011506,D037601,3,4
D011506,D037661,1,1
D011506,D037662,2,4
D011506,D037663,2,4
D011506,D037701,2,2
D011506,D037721,2,2
D011506,D037761,2,2
D011506,D038201,2,3
D011506,D038202,3,4
D011506,D038203,3,4
D011506,D038204,3,3
D011506,D038205,4,4
D011506,D038206,4,4
D011506,D038207,3,3
D011506,D038221,3,3
D011506,D038222,3,3
D011506,D038224,3,3
D011506,D038225,3,3
D011506,D038226,3,3
D011506,D038281,2,3
D011506,D038341,3,3
D011506,D038362,3,4
D011506,D038461,3,3
D011506,D038601,2,2
D011506,D038681,2,2
D011506,D038702,2,2
D011506,D038744,4,4
D011506,D038762,4,4
D011506,D038941,4,4
D011506,D038981,3,3
D011506,D038982,4,6
D011506,D039001,5,5
D011506,D039041,5,6
D011506,D039081,4,6
D011506,D039102,3,3
D011506,D039103,4,4
D011506,D039121,4,6
D011506,D039122,4,4
D011506,D039161,5,6
D011506,D039181,5,5
D011506,D039201,4,6
D011506,D039221,3,3
D011506,D039222,4,6
D011506,D039223,4,4
D011506,D039241,4,4
D011506,D039302,4,7
D011506,D039341,5,5
D011506,D039381,3,3
D011506,D039421,6,6
D011506,D039422,6,6
D011506,D039423,6,6
D011506,D039441,6,6
D011506,D039481,5,6
D011506,D039482,6,6
D011506,D039502,4,4
D011506,D039503,6,6
D011506,D039521,5,7
D011506,D039561,4,5
D011506,D039562,4,4
D011506,D039564,6,6
D011506,D039601,5,5
D011506,D039603,5,5
D011506,D039621,4,4
D011506,D039641,5,5
D011506,D039642,3,3
D011506,D039661,6,6
D011506,D039662,3,3
D011506,D039663,6,6
D011506,D039665,4,4
D011506,D039841,3,4
D011506,D039842,6,6
D011506,D039861,4,4
D011506,D039881,4,4
D011506,D039921,3,3
D011506,D039942,4,4
D011506,D039943,4,4
D011506,D039961,2,2
D011506,D040061,4,4
D011506,D040121,3,3
D011506,D040201,6,6
D011506,D040262,4,5
D011506,D040281,5,6
D011506,D040301,5,6
D011506,D040321,5,6
D011506,D040501,4,5
D011506,D040502,4,5
D011506,D040881,5,6
D011506,D042442,3,3
D011506,D042461,4,4
D011506,D042501,2,2
D011506,D042561,4,4
D011506,D042582,4,4
D011506,D042643,4,4
D011506,D042662,4,4
D011506,D042682,3,3
D011506,D042683,4,4
D011506,D042702,4,4
D011506,D042764,4,4
D011506,D042787,5,5
D011506,D042810,5,5
D011506,D042846,3,5
D011506,D042863,4,6
D011506,D042925,3,3
D011506,D042926,5,5
D011506,D042962,2,2
D011506,D042963,3,5
D011506,D042964,2,2
D011506,D042965,2,2
D011506,D042966,2,2
D011506,D042967,3,6
D011506,D043025,5,5
D011506,D043165,3,3
D011506,D043168,4,5
D011506,D043169,4,6
D011506,D043170,5,5
D011506,D043222,2,2
D011506,D043262,4,4
D011506,D043263,3,3
D011506,D043562,3,3
D011506,D043563,4,4
D011506,D043564,6,6
D011506,D043585,5,6
D011506,D043587,5,6
D011506,D043588,5,6
D011506,D043642,5,6
D011506,D043643,5,6
D011506,D043682,6,6
D011506,D043683,6,6
D011506,D043684,6,6
D011506,D043704,7,7
D011506,D043705,7,7
D011506,D043782,5,6
D011506,D043783,5,6
D011506,D043802,4,5
D011506,D043882,4,4
D011506,D043884,5,5
D011506,D043885,5,5
D011506,D043886,5,6
D011506,D043887,5,6
D011506,D044006,6,6
D011506,D044022,5,5
D011506,D044023,5,5
D011506,D044042,4,4
D011506,D044067,5,5
D011506,D044087,4,5
D011506,D044088,4,5
D011506,D044089,3,3
D011506,D044091,5,6
D011506,D044092,5,6
D011506,D044093,5,6
D011506,D044094,2,4
D011506,D044101,4,6
D011506,D044102,5,7
D011506,D044103,5,7
D011506,D044104,5,7
D011506,D044105,5,7
D011506,D044122,3,5
D011506,D044123,3,5
D011506,D044139,5,5
D011506,D044140,5,5
D011506,D044162,2,2
D011506,D044168,5,5
D011506,D044169,4,4
D011506,D044183,5,5
D011506,D044244,6,6
D011506,D044263,5,5
D011506,D044282,6,6
D011506,D044302,4,6
D011506,D044346,4,6
D011506,D044348,5,5
D011506,D044365,4,5
D011506,D044385,3,4
D011506,D044387,3,4
D011506,D044388,3,4
D011506,D044402,6,6
D011506,D044403,6,6
D011506,D044405,6,6
D011506,D044406,4,6
D011506,D044422,5,5
D011506,D044462,3,3
D011506,D044463,5,6
D011506,D044464,4,4
D011506,D044783,2,2
D011506,D044786,2,2
D011506,D044842,2,2
D011506,D044844,3,3
D011506,D044926,2,2
D011506,D044927,2,3
D011506,D044942,2,2
D011506,D045163,5,5
D011506,D045222,2,2
D011506,D045263,4,4
D011506,D045264,4,4
D011506,D045266,4,4
D011506,D045303,4,4
D011506,D045304,4,4
D011506,D045305,4,4
D011506,D045322,3,4
D011506,D045331,4,6
D011506,D045332,4,5
D011506,D045342,4,5
D011506,D045346,4,6
D011506,D045347,4,7
D011506,D045348,3,7
D011506,D045362,4,4
D011506,D045365,4,4
D011506,D045384,2,5
D011506,D045524,5,6
D011506,D046549,5,5
D011506,D046915,2,2
D011506,D047011,2,2
D011506,D047030,3,3
D011506,D047048,2,2
D011506,D047091,3,3
D011506,D047093,4,4
D011506,D047150,4,4
D011506,D047208,4,4
D011506,D047209,4,4
D011506,D047388,3,3
D011506,D047389,3,4
D011506,D047390,4,4
D011506,D047488,3,3
D011506,D047490,4,4
D011506,D047491,4,4
D011506,D047492,2,2
D011506,D047493,3,3
D011506,D047494,3,3
D011506,D047495,3,3
D011506,D047628,4,4
D011506,D047629,4,4
D011506,D047888,4,6
D011506,D047889,6,6
D011506,D047908,1,1
D011506,D047988,3,3
D011506,D047990,4,4
D011506,D047992,4,4
D011506,D048008,4,4
D011506,D048015,4,4
D011506,D048029,4,4
D011506,D048031,4,4
D011506,D048049,4,4
D011506,D048051,4,4
D011506,D048052,5,5
D011506,D048053,5,5
D011506,D048054,5,5
D011506,D048055,5,5
D011506,D048056,5,5
D011506,D048057,5,5
D011506,D048068,3,3
D011506,D048069,3,3
D011506,D048128,4,5
D011506,D048148,4,5
D011506,D048149,4,5
D011506,D048290,5,5
D011506,D048291,5,5
D011506,D048292,5,5
D011506,D048308,5,5
D011506,D048369,4,4
D011506,D048370,4,4
D011506,D048371,4,4
D011506,D048490,4,4
D011506,D048491,5,5
D011506,D048493,5,5
D011506,D048669,4,4
D011506,D048670,4,4
D011506,D048671,4,4
D011506,D048688,4,4
D011506,D048728,4,4
D011506,D048730,4,4
D011506,D048748,4,4
D011506,D048768,4,4
D011506,D048848,4,4
D011506,D048868,2,2
D011506,D048948,3,3
D011506,D049029,2,3
D011506,D049030,3,4
D011506,D049031,3,4
D011506,D049069,4,4
D011506,D049070,6,6
D011506,D049071,2,6
D011506,D049230,4,4
D011506,D049294,2,2
D011506,D049312,4,4
D011506,D049349,5,5
D011506,D049368,5,5
D011506,D049409,3,3
D011506,D049410,3,3
D011506,D049411,2,2
D011506,D049452,2,2
D011506,D049453,2,3
D011506,D049488,2,2
D011506,D049992,5,5
D011506,D050051,4,4
D011506,D050052,5,5
D011506,D050053,5,5
D011506,D050396,5,5
D011506,D050479,3,3
D011506,D050480,4,4
D011506,D050481,4,5
D011506,D050482,5,5
D011506,D050483,4,6
D011506,D050484,4,6
D011506,D050485,5,5
D011506,D050486,4,5
D011506,D050487,5,5
D011506,D050490,4,4
D011506,D050491,5,6
D011506,D050492,5,6
D011506,D050493,6,7
D011506,D050494,6,7
D011506,D050495,5,6
D011506,D050496,5,6
D011506,D050505,1,1
D011506,D050506,2,2
D011506,D050547,5,7
D011506,D050556,2,2
D011506,D050562,4,4
D011506,D050564,4,4
D011506,D050576,2,2
D011506,D050577,5,5
D011506,D050578,6,6
D011506,D050579,6,6
D011506,D050580,6,7
D011506,D050581,6,7
D011506,D050582,6,7
D011506,D050598,6,7
D011506,D050599,6,7
D011506,D050600,3,3
D011506,D050606,6,6
D011506,D050608,4,6
D011506,D050609,5,7
D011506,D050610,4,7
D011506,D050611,4,7
D011506,D050612,3,3
D011506,D050613,5,8
D011506,D050614,5,8
D011506,D050615,5,8
D011506,D050637,7,7
D011506,D050638,7,7
D011506,D050641,7,7
D011506,D050656,2,2
D011506,D050657,3,3
D011506,D050658,3,3
D011506,D050659,4,4
D011506,D050660,2,2
D011506,D050676,4,4
D011506,D050677,4,4
D011506,D050678,5,5
D011506,D050679,5,5
D011506,D050680,2,2
D011506,D050682,4,4
D011506,D050683,4,4
D011506,D050684,2,2
D011506,D050687,3,4
D011506,D050697,2,4
D011506,D050699,3,3
D011506,D050700,3,3
D011506,D050701,3,3
D011506,D050702,3,3
D011506,D050703,3,3
D011506,D050704,3,3
D011506,D050705,3,3
D011506,D050716,5,5
D011506,D050717,2,3
D011506,D050718,2,6
D011506,D050719,2,3
D011506,D050720,2,3
D011506,D050721,4,4
D011506,D050722,4,5
D011506,D050725,3,4
D011506,D050736,4,5
D011506,D050737,3,4
D011506,D050756,2,3
D011506,D050759,3,4
D011506,D050760,3,4
D011506,D050761,3,4
D011506,D050762,3,4
D011506,D050763,3,4
D011506,D050764,3,4
D011506,D050765,5,5
D011506,D050766,5,5
D011506,D050767,5,5
D011506,D050768,2,2
D011506,D050776,5,5
D011506,D050777,2,4
D011506,D050778,2,2
D011506,D050779,2,3
D011506,D050783,2,4
D011506,D050784,3,5
D011506,D050787,3,5
D011506,D050790,2,2
D011506,D050791,2,3
D011506,D050794,3,5
D011506,D050795,3,5
D011506,D050796,3,4
D011506,D050797,3,4
D011506,D050799,3,4
D011506,D050800,3,4
D011506,D050801,3,5
D011506,D050807,4,6
D011506,D050808,4,6
D011506,D050809,2,2
D011506,D050810,3,3
D011506,D050811,4,4
D011506,D050813,4,4
D011506,D050814,4,4
D011506,D050816,4,4
D011506,D050817,3,3
D011506,D050818,3,3
D011506,D050819,4,4
D011506,D050820,4,4
D011506,D050821,4,4
D011506,D050822,6,7
D011506,D050825,6,6
D011506,D050826,3,3
D011506,D050827,6,6
D011506,D050828,3,3
D011506,D050832,2,3
D011506,D050833,3,4
D011506,D050834,3,4
D011506,D050835,2,3
D011506,D050836,3,4
D011506,D050838,2,4
D011506,D050839,2,4
D011506,D050856,3,4
D011506,D050857,3,3
D011506,D050861,4,4
D011506,D050863,4,4
D011506,D050879,2,2
D011506,D050880,2,2
D011506,D050881,3,3
D011506,D050882,3,3
D011506,D050883,4,4
D011506,D050884,4,4
D011506,D050886,4,4
D011506,D050888,3,3
D011506,D050890,4,4
D011506,D050895,2,2
D011506,D050896,2,5
D011506,D050897,2,5
D011506,D050900,5,5
D011506,D050916,5,5
D011506,D050956,3,3
D011506,D050957,4,4
D011506,D050958,2,3
D011506,D050976,2,2
D011506,D050977,3,3
D011506,D050978,4,4
D011506,D050980,2,2
D011506,D050981,2,2
D011506,D050982,3,3
D011506,D050983,3,3
D011506,D050984,4,4
D011506,D050985,5,5
D011506,D050986,3,3
D011506,D050987,5,5
D011506,D050988,5,5
D011506,D050989,3,3
D011506,D050990,3,3
D011506,D050991,3,3
D011506,D050992,3,3
D011506,D050993,3,3
D011506,D050994,5,5
D011506,D050995,3,6
D011506,D050996,3,6
D011506,D050998,4,5
D011506,D051017,2,2
D011506,D051020,4,5
D011506,D051023,4,5
D011506,D051025,2,5
D011506,D051028,4,5
D011506,D051033,2,3
D011506,D051034,3,3
D011506,D051036,6,6
D011506,D051037,7,7
D011506,D051038,7,7
D011506,D051040,5,5
D011506,D051057,3,4
D011506,D051058,3,5
D011506,D051059,2,3
D011506,D051076,4,4
D011506,D051096,3,5
D011506,D051097,4,6
D011506,D051098,3,3
D011506,D051100,4,4
D011506,D051101,4,4
D011506,D051116,4,5
D011506,D051117,5,6
D011506,D051122,5,6
D011506,D051124,5,6
D011506,D051126,5,6
D011506,D051127,3,6
D011506,D051128,5,6
D011506,D051131,5,5
D011506,D051135,2,2
D011506,D051137,1,1
D011506,D051140,1,1
D011506,D051149,2,2
D011506,D051150,2,2
D011506,D051151,2,2
D011506,D051152,2,2
D011506,D051153,2,2
D011506,D051154,3,4
D011506,D051155,3,4
D011506,D051157,4,4
D011506,D051176,2,3
D011506,D051177,2,2
D011506,D051178,3,3
D011506,D051179,2,2
D011506,D051180,3,3
D011506,D051181,5,5
D011506,D051182,6,6
D011506,D051183,7,7
D011506,D051184,7,7
D011506,D051185,2,3
D011506,D051186,1,1
D011506,D051187,6,6
D011506,D051190,2,3
D011506,D051191,2,2
D011506,D051192,4,4
D011506,D051193,5,5
D011506,D051194,6,6
D011506,D051195,6,6
D011506,D051196,6,6
D011506,D051197,6,6
D011506,D051198,6,6
D011506,D051199,6,6
D011506,D051200,6,6
D011506,D051201,6,6
D011506,D051216,6,6
D011506,D051217,2,6
D011506,D051218,2,2
D011506,D051219,3,3
D011506,D051236,4,4
D011506,D051237,5,5
D011506,D051238,6,6
D011506,D051239,6,6
D011506,D051242,2,4
D011506,D051243,2,4
D011506,D051244,3,4
D011506,D051246,4,4
D011506,D051247,4,5
D011506,D051256,4,5
D011506,D051257,4,5
D011506,D051258,5,5
D011506,D051259,5,5
D011506,D051260,5,5
D011506,D051264,2,2
D011506,D051265,3,3
D011506,D051266,3,3
D011506,D051267,3,3
D011506,D051268,3,3
D011506,D051269,4,6
D011506,D051272,5,5
D011506,D051273,5,5
D011506,D051274,2,5
D011506,D051275,5,5
D011506,D051296,5,5
D011506,D051297,4,6
D011506,D051300,3,3
D011506,D051301,7,7
D011506,D051304,3,3
D011506,D051316,4,4
D011506,D051317,4,4
D011506,D051338,4,4
D011506,D051339,3,3
D011506,D051340,3,4
D011506,D051344,3,3
D011506,D051345,4,4
D011506,D051347,3,4
D011506,D051348,3,4
D011506,D051356,2,3
D011506,D051357,3,5
D011506,D051358,3,5
D011506,D051360,4,6
D011506,D051361,3,5
D011506,D051376,3,3
D011506,D051377,4,4
D011506,D051378,4,4
D011506,D051380,3,3
D011506,D051382,3,3
D011506,D051383,3,3
D011506,D051397,6,6
D011506,D051398,6,6
D011506,D051399,6,6
D011506,D051400,7,7
D011506,D051401,6,6
D011506,D051402,6,6
D011506,D051403,7,7
D011506,D051416,3,3
D011506,D051417,2,4
D011506,D051418,4,4
D011506,D051419,2,3
D011506,D051438,6,6
D011506,D051473,4,4
D011506,D051496,4,6
D011506,D051497,4,6
D011506,D051498,4,6
D011506,D051499,4,6
D011506,D051500,6,6
D011506,D051518,3,3
D011506,D051519,3,4
D011506,D051521,3,3
D011506,D051522,3,4
D011506,D051523,3,3
D011506,D051524,3,3
D011506,D051525,3,3
D011506,D051526,3,3
D011506,D051536,2,2
D011506,D051537,3,3
D011506,D051538,4,4
D011506,D051539,4,4
D011506,D051540,2,2
D011506,D051541,3,4
D011506,D051542,3,4
D011506,D051543,3,4
D011506,D051544,5,5
D011506,D051550,3,3
D011506,D051552,4,4
D011506,D051557,2,3
D011506,D051558,2,3
D011506,D051559,3,4
D011506,D051560,2,4
D011506,D051561,7,7
D011506,D051562,3,5
D011506,D051566,7,7
D011506,D051567,3,5
D011506,D051571,4,4
D011506,D051572,4,4
D011506,D051573,3,4
D011506,D051574,7,7
D011506,D051575,4,4
D011506,D051577,7,7
D011506,D051578,3,4
D011506,D051579,2,3
D011506,D051580,2,4
D011506,D051596,3,5
D011506,D051597,3,5
D011506,D051603,2,5
D011506,D051604,2,5
D011506,D051605,3,5
D011506,D051606,2,4
D011506,D051616,2,4
D011506,D051636,4,4
D011506,D051637,6,6
D011506,D051638,6,6
D011506,D051640,6,6
D011506,D051656,7,7
D011506,D051657,8,8
D011506,D051658,8,8
D011506,D051659,8,8
D011506,D051660,6,6
D011506,D051662,7,7
D011506,D051663,7,7
D011506,D051664,7,7
D011506,D051665,7,7
D011506,D051666,7,7
D011506,D051667,7,7
D011506,D051668,6,6
D011506,D051669,7,7
D011506,D051670,7,7
D011506,D051672,7,7
D011506,D051676,6,6
D011506,D051696,3,3
D011506,D051697,4,4
D011506,D051698,4,4
D011506,D051699,3,3
D011506,D051700,4,4
D011506,D051701,4,4
D011506,D051702,2,4
D011506,D051703,3,3
D011506,D051704,4,4
D011506,D051705,4,4
D011506,D051706,4,4
D011506,D051716,2,2
D011506,D051717,2,3
D011506,D051718,3,4
D011506,D051719,2,3
D011506,D051720,3,3
D011506,D051721,2,2
D011506,D051722,2,2
D011506,D051736,2,4
D011506,D051738,2,2
D011506,D051739,4,4
D011506,D051740,3,3
D011506,D051741,2,2
D011506,D051742,3,4
D011506,D051743,3,4
D011506,D051744,4,4
D011506,D051745,4,4
D011506,D051746,3,3
D011506,D051747,3,3
D011506,D051756,2,2
D011506,D051757,3,3
D011506,D051758,4,4
D011506,D051759,5,5
D011506,D051760,2,3
D011506,D051761,2,2
D011506,D051762,3,3
D011506,D051763,3,3
D011506,D051764,3,3
D011506,D051765,2,4
D011506,D051766,3,5
D011506,D051767,3,5
D011506,D051776,3,5
D011506,D051777,2,3
D011506,D051778,3,3
D011506,D051779,4,4
D011506,D051780,5,5
D011506,D051782,5,5
D011506,D051783,2,3
D011506,D051784,4,4
D011506,D051785,2,3
D011506,D051786,3,3
D011506,D051787,4,4
D011506,D051788,2,4
D011506,D051789,3,5
D011506,D051790,2,2
D011506,D051792,2,2
D011506,D051793,3,3
D011506,D051794,3,3
D011506,D051795,4,4
D011506,D051796,2,2
D011506,D051797,3,3
D011506,D051798,3,3
D011506,D051816,2,4
D011506,D051817,2,4
D011506,D051818,2,4
D011506,D051819,2,2
D011506,D051820,2,4
D011506,D051821,3,5
D011506,D051822,3,5
D011506,D051836,2,3
D011506,D051837,3,4
D011506,D051838,3,4
D011506,D051839,2,2
D011506,D051840,3,4
D011506,D051841,3,3
D011506,D051842,2,2
D011506,D051843,2,2
D011506,D051844,2,3
D011506,D051845,3,3
D011506,D051846,3,3
D011506,D051847,4,4
D011506,D051856,1,1
D011506,D051857,2,3
D011506,D051858,3,3
D011506,D051859,2,2
D011506,D051860,2,3
D011506,D051861,3,3
D011506,D051863,2,2
D011506,D051876,3,5
D011506,D051877,2,2
D011506,D051879,4,4
D011506,D051880,2,3
D011506,D051881,3,4
D011506,D051883,3,4
D011506,D051896,2,4
D011506,D051897,3,4
D011506,D051898,3,5
D011506,D051899,3,5
D011506,D051900,3,5
D011506,D051901,3,4
D011506,D051902,3,5
D011506,D051903,3,4
D011506,D051904,3,5
D011506,D051905,3,5
D011506,D051906,4,5
D011506,D051907,3,3
D011506,D051916,5,5
D011506,D051917,3,5
D011506,D051918,3,4
D011506,D051920,6,6
D011506,D051921,3,3
D011506,D051922,3,3
D011506,D051925,5,6
D011506,D051926,3,3
D011506,D051927,4,4
D011506,D051928,3,3
D011506,D051929,3,4
D011506,D051930,4,5
D011506,D051936,2,3
D011506,D051937,2,2
D011506,D051938,3,3
D011506,D051939,3,3
D011506,D051940,2,3
D011506,D051941,4,4
D011506,D051942,3,3
D011506,D051943,2,3
D011506,D051956,2,3
D011506,D051957,2,3
D011506,D051958,3,4
D011506,D051959,2,4
D011506,D051960,5,6
D011506,D051964,5,5
D011506,D051966,3,3
D011506,D051996,3,3
D011506,D051997,3,3
D011506,D052002,3,3
D011506,D052003,3,3
D011506,D052004,3,5
D011506,D052005,4,6
D011506,D052006,4,6
D011506,D052066,4,4
D011506,D052067,3,3
D011506,D052116,4,4
D011506,D052118,4,5
D011506,D052119,4,4
D011506,D052139,2,3
D011506,D052216,4,4
D011506,D052217,2,2
D011506,D052218,2,2
D011506,D052219,2,2
D011506,D052236,2,2
D011506,D052239,2,2
D011506,D052240,2,2
D011506,D052241,2,2
D011506,D052242,3,3
D011506,D052243,3,3
D011506,D052247,3,3
D011506,D052281,2,2
D011506,D052336,2,2
D011506,D052899,2,2
D011506,D052979,6,7
D011506,D053143,5,5
D011506,D053148,5,5
D011506,D053178,5,5
D011506,D053179,5,5
D011506,D053181,4,5
D011506,D053199,4,4
D011506,D053200,4,4
D011506,D053218,3,3
D011506,D053219,4,6
D011506,D053220,4,6
D011506,D053221,4,4
D011506,D053222,3,4
D011506,D053240,4,6
D011506,D053241,3,3
D011506,D053244,7,7
D011506,D053245,4,4
D011506,D053246,6,6
D011506,D053259,6,6
D011506,D053261,6,6
D011506,D053262,2,6
D011506,D053264,2,4
D011506,D053265,6,6
D011506,D053278,2,4
D011506,D053282,2,4
D011506,D053283,4,4
D011506,D053285,3,4
D011506,D053298,3,3
D011506,D053299,4,4
D011506,D053300,4,4
D011506,D053301,6,6
D011506,D053302,4,4
D011506,D053303,6,6
D011506,D053304,4,4
D011506,D053305,4,4
D011506,D053308,4,4
D011506,D053318,4,4
D011506,D053319,6,6
D011506,D053320,7,7
D011506,D053323,7,7
D011506,D053326,4,4
D011506,D053327,4,4
D011506,D053329,4,4
D011506,D053330,2,4
D011506,D053331,3,4
D011506,D053338,6,6
D011506,D053339,4,7
D011506,D053340,7,7
D011506,D053361,4,4
D011506,D053362,4,4
D011506,D053378,3,3
D011506,D053379,3,3
D011506,D053380,4,4
D011506,D053381,3,3
D011506,D053399,3,3
D011506,D053402,3,3
D011506,D053418,3,3
D011506,D053419,2,2
D011506,D053420,4,4
D011506,D053422,3,4
D011506,D053439,3,3
D011506,D053440,3,3
D011506,D053442,3,3
D011506,D053446,4,4
D011506,D053449,4,4
D011506,D053450,6,6
D011506,D053453,4,5
D011506,D053454,5,5
D011506,D053455,5,5
D011506,D053456,5,5
D011506,D053468,3,3
D011506,D053470,4,4
D011506,D053471,4,4
D011506,D053472,3,3
D011506,D053473,4,4
D011506,D053474,4,4
D011506,D053475,4,5
D011506,D053477,4,4
D011506,D053480,2,2
D011506,D053481,2,2
D011506,D053482,2,2
D011506,D053486,3,5
D011506,D053492,2,2
D011506,D053493,5,5
D011506,D053495,3,3
D011506,D053496,2,5
D011506,D053497,3,5
D011506,D053498,5,6
D011506,D053499,5,6
D011506,D053500,3,5
D011506,D053501,5,5
D011506,D053503,5,5
D011506,D053504,2,2
D011506,D053505,2,2
D011506,D053506,3,3
D011506,D053507,3,3
D011506,D053508,3,3
D011506,D053509,3,3
D011506,D053511,3,3
D011506,D053513,3,3
D011506,D053515,3,4
D011506,D053517,3,3
D011506,D053519,3,3
D011506,D053523,2,2
D011506,D053527,4,5
D011506,D053530,3,4
D011506,D053531,3,4
D011506,D053533,4,5
D011506,D053534,4,5
D011506,D053535,4,5
D011506,D053536,4,5
D011506,D053537,4,5
D011506,D053538,4,5
D011506,D053539,4,5
D011506,D053547,4,5
D011506,D053550,4,5
D011506,D053551,4,5
D011506,D053552,4,5
D011506,D053553,4,5
D011506,D053554,4,5
D011506,D053555,4,5
D011506,D053556,4,5
D011506,D053557,4,5
D011506,D053558,4,5
D011506,D053561,6,6
D011506,D053564,3,4
D011506,D053569,4,5
D011506,D053573,7,7
D011506,D053574,7,7
D011506,D053577,7,7
D011506,D053582,5,5
D011506,D053583,5,5
D011506,D053590,3,3
D011506,D053592,3,3
D011506,D053594,3,3
D011506,D053605,3,3
D011506,D053606,5,5
D011506,D053612,3,3
D011506,D053613,4,4
D011506,D053614,4,4
D011506,D053616,4,4
D011506,D053628,5,5
D011506,D053631,7,8
D011506,D053633,6,6
D011506,D053634,4,4
