concept_code_1,relationship_id,relationship_source,relationship_type,concept_code_2
D014674,Subsumes,DAILYMED,DIRECT,1011027
D014674,Subsumes,DAILYMED,DIRECT,1011049
D014674,Subsumes,DAILYMED,DIRECT,1305719
D014674,Subsumes,DAILYMED,DIRECT,1314656
D014674,Subsumes,DAILYMED,DIRECT,1315116
D014674,Subsumes,DAILYMED,DIRECT,1315118
D014674,Subsumes,DAILYMED,DIRECT,1370469
D014674,Subsumes,DAILYMED,DIRECT,1370773
D014674,Subsumes,DAILYMED,DIRECT,1426912
D014674,Subsumes,DAILYMED,DIRECT,1606480
D014674,Subsumes,DAILYMED,DIRECT,1649134
D014674,Subsumes,DAILYMED,DIRECT,235940
D014674,Subsumes,DAILYMED,DIRECT,259314
D014674,Subsumes,DAILYMED,DIRECT,287515
D014674,Subsumes,DAILYMED,DIRECT,319780
D014674,Subsumes,DAILYMED,DIRECT,862478
D014674,Subsumes,DAILYMED,DIRECT,883459
D014674,Subsumes,DAILYMED,DIRECT,891637
D014674,Subsumes,DAILYMED,DIRECT,891668
D014674,Subsumes,DAILYMED,DIRECT,891796
D014674,Subsumes,DAILYMED,DIRECT,892368
D014674,Subsumes,DAILYMED,DIRECT,892372
D014674,Subsumes,DAILYMED,DIRECT,892499
D014674,Subsumes,DAILYMED,DIRECT,892569
D014674,Subsumes,DAILYMED,DIRECT,892632
D014674,Subsumes,DAILYMED,DIRECT,899359
D014674,Subsumes,DAILYMED,DIRECT,899363
D014674,Subsumes,DAILYMED,DIRECT,899386
D014674,Subsumes,DAILYMED,DIRECT,899390
D014674,Subsumes,DAILYMED,DIRECT,899398
D014674,Subsumes,DAILYMED,DIRECT,899448
D014674,Subsumes,DAILYMED,DIRECT,899452
D014674,Subsumes,DAILYMED,DIRECT,899466
D014674,Subsumes,DAILYMED,DIRECT,899661
D014674,Subsumes,DAILYMED,DIRECT,899738
D014674,Subsumes,DAILYMED,DIRECT,899877
D014674,Subsumes,DAILYMED,DIRECT,901307
D014674,Subsumes,DAILYMED,DIRECT,901317
D014674,Subsumes,DAILYMED,DIRECT,901329
D014674,Subsumes,DAILYMED,DIRECT,972601
D014674,Subsumes,DAILYMED,DIRECT,974687
D014674,Subsumes,DAILYMED,DIRECT,975509
D014688,Subsumes,DAILYMED,INDIRECT,1294632
D014688,Subsumes,DAILYMED,INDIRECT,1297525
D014688,Subsumes,DAILYMED,INDIRECT,1297527
D014688,Subsumes,DAILYMED,INDIRECT,1297529
D014688,Subsumes,DAILYMED,INDIRECT,1297531
D014688,Subsumes,DAILYMED,INDIRECT,1297533
D014688,Subsumes,DAILYMED,INDIRECT,1297535
D014688,Subsumes,DAILYMED,INDIRECT,1297537
D014688,Subsumes,DAILYMED,INDIRECT,2057909
D014688,Subsumes,DAILYMED,INDIRECT,285219
D014688,Subsumes,DAILYMED,INDIRECT,867341
D014688,Subsumes,DAILYMED,INDIRECT,995738
D014748,Subsumes,DAILYMED,DIRECT,11198
D014748,Subsumes,DAILYMED,DIRECT,11202
D014748,Subsumes,DAILYMED,DIRECT,39541
D014761,Subsumes,DAILYMED,INDIRECT,2274413
D014761,Subsumes,DAILYMED,INDIRECT,797752
D014761,Subsumes,DAILYMED,INDIRECT,798361
D014765,Subsumes,DAILYMED,INDIRECT,1292422
D014765,Subsumes,DAILYMED,INDIRECT,1299785
D014765,Subsumes,DAILYMED,INDIRECT,1300779
D014765,Subsumes,DAILYMED,INDIRECT,1492300
D014765,Subsumes,DAILYMED,INDIRECT,1657226
D014765,Subsumes,DAILYMED,INDIRECT,1657331
D014765,Subsumes,DAILYMED,INDIRECT,1802483
D014765,Subsumes,DAILYMED,INDIRECT,2274413
D014765,Subsumes,DAILYMED,INDIRECT,762817
D014765,Subsumes,DAILYMED,INDIRECT,763096
D014765,Subsumes,DAILYMED,INDIRECT,763098
D014765,Subsumes,DAILYMED,INDIRECT,763100
D014765,Subsumes,DAILYMED,INDIRECT,797752
D014765,Subsumes,DAILYMED,INDIRECT,798262
D014765,Subsumes,DAILYMED,INDIRECT,798264
D014765,Subsumes,DAILYMED,INDIRECT,798266
D014765,Subsumes,DAILYMED,INDIRECT,798268
D014765,Subsumes,DAILYMED,INDIRECT,798286
D014765,Subsumes,DAILYMED,INDIRECT,798288
D014765,Subsumes,DAILYMED,INDIRECT,798290
D014765,Subsumes,DAILYMED,INDIRECT,798292
D014765,Subsumes,DAILYMED,INDIRECT,798294
D014765,Subsumes,DAILYMED,INDIRECT,798361
D014765,Subsumes,DAILYMED,INDIRECT,798372
D014765,Subsumes,DAILYMED,INDIRECT,804179
D014765,Subsumes,DAILYMED,INDIRECT,804187
D014765,Subsumes,DAILYMED,INDIRECT,805573
D014765,Subsumes,DAILYMED,INDIRECT,830457
D014765,Subsumes,DAILYMED,INDIRECT,830464
D014801,Subsumes,DAILYMED,DIRECT,11246
D014805,Subsumes,DAILYMED,DIRECT,11248
D014807,Subsumes,DAILYMED,INDIRECT,11516
D014807,Subsumes,DAILYMED,INDIRECT,1855064
D014807,Subsumes,DAILYMED,INDIRECT,1894
D014807,Subsumes,DAILYMED,DIRECT,2418
D014807,Subsumes,DAILYMED,DIRECT,29365
D014807,Subsumes,DAILYMED,INDIRECT,4018
D014807,Subsumes,DAILYMED,INDIRECT,73710
D014812,Subsumes,DAILYMED,DIRECT,8308
D014841,Subsumes,DAILYMED,DIRECT,826072
D014862,Subsumes,DAILYMED,DIRECT,1294632
D014862,Subsumes,DAILYMED,DIRECT,1297525
D014862,Subsumes,DAILYMED,DIRECT,1297527
D014862,Subsumes,DAILYMED,DIRECT,1297529
D014862,Subsumes,DAILYMED,DIRECT,1297531
D014862,Subsumes,DAILYMED,DIRECT,1297533
D014862,Subsumes,DAILYMED,DIRECT,1297535
D014862,Subsumes,DAILYMED,DIRECT,1297537
D014970,Subsumes,DAILYMED,DIRECT,1886
D014970,Subsumes,DAILYMED,DIRECT,91178
D015164,Subsumes,DAILYMED,DIRECT,1300180
D015164,Subsumes,DAILYMED,DIRECT,1300182
D015164,Subsumes,DAILYMED,DIRECT,1300184
D015164,Subsumes,DAILYMED,DIRECT,1300186
D015164,Subsumes,DAILYMED,DIRECT,1300464
D015164,Subsumes,DAILYMED,DIRECT,1300779
D015164,Subsumes,DAILYMED,DIRECT,1657226
D015164,Subsumes,DAILYMED,DIRECT,1657331
D015164,Subsumes,DAILYMED,DIRECT,2274413
D015164,Subsumes,DAILYMED,DIRECT,763096
D015164,Subsumes,DAILYMED,DIRECT,763098
D015164,Subsumes,DAILYMED,DIRECT,763100
D015164,Subsumes,DAILYMED,DIRECT,797629
D015164,Subsumes,DAILYMED,DIRECT,797631
D015164,Subsumes,DAILYMED,DIRECT,797633
D015164,Subsumes,DAILYMED,DIRECT,797635
D015164,Subsumes,DAILYMED,DIRECT,797752
D015164,Subsumes,DAILYMED,DIRECT,798220
D015164,Subsumes,DAILYMED,DIRECT,798222
D015164,Subsumes,DAILYMED,DIRECT,798226
D015164,Subsumes,DAILYMED,DIRECT,798228
D015164,Subsumes,DAILYMED,DIRECT,798230
D015164,Subsumes,DAILYMED,DIRECT,798232
D015164,Subsumes,DAILYMED,DIRECT,798262
D015164,Subsumes,DAILYMED,DIRECT,798264
D015164,Subsumes,DAILYMED,DIRECT,798266
D015164,Subsumes,DAILYMED,DIRECT,798268
D015164,Subsumes,DAILYMED,DIRECT,798304
D015164,Subsumes,DAILYMED,DIRECT,798306
D015164,Subsumes,DAILYMED,DIRECT,798361
D015164,Subsumes,DAILYMED,DIRECT,798444
D015164,Subsumes,DAILYMED,DIRECT,807219
D015164,Subsumes,DAILYMED,DIRECT,830457
D015164,Subsumes,DAILYMED,DIRECT,830464
D015164,Subsumes,DAILYMED,DIRECT,854930
D015164,Subsumes,DAILYMED,DIRECT,854932
D015164,Subsumes,DAILYMED,DIRECT,854934
D015164,Subsumes,DAILYMED,DIRECT,854936
D015164,Subsumes,DAILYMED,DIRECT,854938
D015164,Subsumes,DAILYMED,DIRECT,854940
D015164,Subsumes,DAILYMED,DIRECT,854942
D015164,Subsumes,DAILYMED,DIRECT,854944
D015164,Subsumes,DAILYMED,DIRECT,854946
D015164,Subsumes,DAILYMED,DIRECT,854948
D015164,Subsumes,DAILYMED,DIRECT,854950
D015164,Subsumes,DAILYMED,DIRECT,854952
D015164,Subsumes,DAILYMED,DIRECT,854954
D015164,Subsumes,DAILYMED,DIRECT,854956
D015164,Subsumes,DAILYMED,DIRECT,854958
D015164,Subsumes,DAILYMED,DIRECT,854960
D015164,Subsumes,DAILYMED,DIRECT,854962
D015164,Subsumes,DAILYMED,DIRECT,854964
D015164,Subsumes,DAILYMED,DIRECT,854966
D015164,Subsumes,DAILYMED,DIRECT,854968
D015164,Subsumes,DAILYMED,DIRECT,854970
D015164,Subsumes,DAILYMED,DIRECT,854972
D015164,Subsumes,DAILYMED,DIRECT,854974
D015164,Subsumes,DAILYMED,DIRECT,901505
D015164,Subsumes,DAILYMED,DIRECT,901507
D015164,Subsumes,DAILYMED,DIRECT,901509
D015164,Subsumes,DAILYMED,DIRECT,901511
D015164,Subsumes,DAILYMED,DIRECT,901620
D015164,Subsumes,DAILYMED,DIRECT,901624
D015164,Subsumes,DAILYMED,DIRECT,901628
D015164,Subsumes,DAILYMED,DIRECT,901631
D015164,Subsumes,DAILYMED,DIRECT,901633
D015164,Subsumes,DAILYMED,DIRECT,901636
D015335,Subsumes,DAILYMED,INDIRECT,1367839
D015335,Subsumes,DAILYMED,INDIRECT,1810569
D015335,Subsumes,DAILYMED,INDIRECT,1863556
D015335,Subsumes,DAILYMED,INDIRECT,2099289
D015341,Subsumes,DAILYMED,INDIRECT,1367839
D015341,Subsumes,DAILYMED,INDIRECT,1810569
D015341,Subsumes,DAILYMED,INDIRECT,1863556
D015341,Subsumes,DAILYMED,INDIRECT,2099289
D015363,Subsumes,DAILYMED,DIRECT,138099
D015363,Subsumes,DAILYMED,DIRECT,139462
D015363,Subsumes,DAILYMED,DIRECT,1546025
D015363,Subsumes,DAILYMED,INDIRECT,1927663
D015363,Subsumes,DAILYMED,DIRECT,1994739
D015363,Subsumes,DAILYMED,DIRECT,2551
D015363,Subsumes,DAILYMED,DIRECT,7623
D015363,Subsumes,DAILYMED,DIRECT,819911
D015363,Subsumes,DAILYMED,DIRECT,82122
D015387,Subsumes,DAILYMED,DIRECT,1315115
D015387,Subsumes,DAILYMED,DIRECT,892616
D015387,Subsumes,DAILYMED,DIRECT,892620
D015387,Subsumes,DAILYMED,DIRECT,904507
D015525,Subsumes,DAILYMED,DIRECT,4301
D015603,Subsumes,DAILYMED,DIRECT,1427138
D015777,Subsumes,DAILYMED,INDIRECT,1244607
D015777,Subsumes,DAILYMED,INDIRECT,2051
D015777,Subsumes,DAILYMED,INDIRECT,283809
D015777,Subsumes,DAILYMED,INDIRECT,283810
D015777,Subsumes,DAILYMED,INDIRECT,343048
D015777,Subsumes,DAILYMED,INDIRECT,3478
D015777,Subsumes,DAILYMED,INDIRECT,40138
D015777,Subsumes,DAILYMED,INDIRECT,42331
D015777,Subsumes,DAILYMED,INDIRECT,43611
D015777,Subsumes,DAILYMED,INDIRECT,598
D015777,Subsumes,DAILYMED,INDIRECT,8814
D015780,Subsumes,DAILYMED,DIRECT,1545986
D015780,Subsumes,DAILYMED,DIRECT,1546029
D015780,Subsumes,DAILYMED,DIRECT,325642
D016178,Subsumes,DAILYMED,DIRECT,338036
D016178,Subsumes,DAILYMED,DIRECT,68442
D016178,Subsumes,DAILYMED,DIRECT,69634
D016179,Subsumes,DAILYMED,DIRECT,338036
D016179,Subsumes,DAILYMED,DIRECT,68442
D016179,Subsumes,DAILYMED,DIRECT,69634
D016207,Subsumes,DAILYMED,INDIRECT,105694
D016207,Subsumes,DAILYMED,INDIRECT,120608
D016207,Subsumes,DAILYMED,INDIRECT,283838
D016207,Subsumes,DAILYMED,INDIRECT,338036
D016207,Subsumes,DAILYMED,INDIRECT,5880
D016207,Subsumes,DAILYMED,INDIRECT,5882
D016207,Subsumes,DAILYMED,INDIRECT,612937
D016207,Subsumes,DAILYMED,INDIRECT,68442
D016207,Subsumes,DAILYMED,INDIRECT,69634
D016207,Subsumes,DAILYMED,INDIRECT,70223
D016207,Subsumes,DAILYMED,INDIRECT,72257
D016207,Subsumes,DAILYMED,INDIRECT,729596
D016207,Subsumes,DAILYMED,INDIRECT,75917
D016215,Subsumes,DAILYMED,INDIRECT,5882
D016298,Subsumes,DAILYMED,INDIRECT,105694
D016298,Subsumes,DAILYMED,INDIRECT,283838
D016298,Subsumes,DAILYMED,INDIRECT,338036
D016298,Subsumes,DAILYMED,INDIRECT,68442
D016298,Subsumes,DAILYMED,INDIRECT,69634
D016298,Subsumes,DAILYMED,INDIRECT,729596
D016326,Subsumes,DAILYMED,INDIRECT,1426855
D016375,Subsumes,DAILYMED,INDIRECT,1367839
D016375,Subsumes,DAILYMED,INDIRECT,1810569
D016375,Subsumes,DAILYMED,INDIRECT,1863556
D016375,Subsumes,DAILYMED,INDIRECT,2099289
D016376,Subsumes,DAILYMED,DIRECT,1367839
D016376,Subsumes,DAILYMED,DIRECT,1810569
D016376,Subsumes,DAILYMED,DIRECT,1863556
D016376,Subsumes,DAILYMED,DIRECT,2099289
D016898,Subsumes,DAILYMED,DIRECT,120608
D016898,Subsumes,DAILYMED,DIRECT,5880
D016898,Subsumes,DAILYMED,DIRECT,612937
D016899,Subsumes,DAILYMED,DIRECT,72257
D016899,Subsumes,DAILYMED,DIRECT,75917
D017325,Subsumes,DAILYMED,DIRECT,797752
D017364,Subsumes,DAILYMED,DIRECT,58939
D017364,Subsumes,DAILYMED,DIRECT,898492
D017672,Subsumes,DAILYMED,INDIRECT,28004
D017672,Subsumes,DAILYMED,INDIRECT,29899
D017672,Subsumes,DAILYMED,INDIRECT,4917
D017672,Subsumes,DAILYMED,INDIRECT,6058
D017680,Subsumes,DAILYMED,DIRECT,1318915
D017942,Subsumes,DAILYMED,INDIRECT,28004
D017942,Subsumes,DAILYMED,INDIRECT,4917
D017942,Subsumes,DAILYMED,INDIRECT,6058
D018073,Subsumes,DAILYMED,DIRECT,1300464
D018073,Subsumes,DAILYMED,DIRECT,798444
D018074,Subsumes,DAILYMED,DIRECT,798224
D018160,Subsumes,DAILYMED,INDIRECT,33738
D018160,Subsumes,DAILYMED,INDIRECT,4719
D018160,Subsumes,DAILYMED,INDIRECT,84108
D018160,Subsumes,DAILYMED,INDIRECT,8703
D018796,Subsumes,DAILYMED,DIRECT,1147320
D018796,Subsumes,DAILYMED,DIRECT,1942950
D018836,Subsumes,DAILYMED,INDIRECT,1244607
D018836,Subsumes,DAILYMED,INDIRECT,2051
D018836,Subsumes,DAILYMED,INDIRECT,283809
D018836,Subsumes,DAILYMED,INDIRECT,283810
D018836,Subsumes,DAILYMED,INDIRECT,343048
D018836,Subsumes,DAILYMED,INDIRECT,3478
D018836,Subsumes,DAILYMED,INDIRECT,40138
D018836,Subsumes,DAILYMED,INDIRECT,42331
D018836,Subsumes,DAILYMED,INDIRECT,43611
D018836,Subsumes,DAILYMED,INDIRECT,598
D018836,Subsumes,DAILYMED,INDIRECT,8814
D018942,Subsumes,DAILYMED,DIRECT,1111103
D018942,Subsumes,DAILYMED,DIRECT,1299904
D018942,Subsumes,DAILYMED,DIRECT,18631
D018942,Subsumes,DAILYMED,DIRECT,21212
D018942,Subsumes,DAILYMED,INDIRECT,274786
D018942,Subsumes,DAILYMED,DIRECT,4053
D018943,Subsumes,DAILYMED,DIRECT,3109
D018943,Subsumes,DAILYMED,DIRECT,3639
D018943,Subsumes,DAILYMED,DIRECT,3995
D018943,Subsumes,DAILYMED,DIRECT,5650
D019216,Subsumes,DAILYMED,INDIRECT,1546284
D019216,Subsumes,DAILYMED,INDIRECT,1546357
D019216,Subsumes,DAILYMED,INDIRECT,19478
D019216,Subsumes,DAILYMED,INDIRECT,24909
D019216,Subsumes,DAILYMED,INDIRECT,2837
D019216,Subsumes,DAILYMED,INDIRECT,473387
D019382,Subsumes,DAILYMED,DIRECT,61148
D019433,Subsumes,DAILYMED,DIRECT,1292422
D019476,Subsumes,DAILYMED,DIRECT,1116977
D019476,Subsumes,DAILYMED,DIRECT,1116979
D019476,Subsumes,DAILYMED,DIRECT,1346617
D019476,Subsumes,DAILYMED,DIRECT,2057909
D019476,Subsumes,DAILYMED,DIRECT,2590183
D019476,Subsumes,DAILYMED,DIRECT,2590185
D019476,Subsumes,DAILYMED,DIRECT,314455
D019476,Subsumes,DAILYMED,DIRECT,350173
D019476,Subsumes,DAILYMED,DIRECT,867341
D019476,Subsumes,DAILYMED,DIRECT,886637
D019476,Subsumes,DAILYMED,DIRECT,886638
D019476,Subsumes,DAILYMED,DIRECT,905258
D019476,Subsumes,DAILYMED,DIRECT,905276
D019476,Subsumes,DAILYMED,DIRECT,973447
D019476,Subsumes,DAILYMED,DIRECT,974741
D019476,Subsumes,DAILYMED,DIRECT,995738
D019759,Subsumes,DAILYMED,INDIRECT,2046360
D019774,Subsumes,DAILYMED,INDIRECT,723868
D019881,Subsumes,DAILYMED,INDIRECT,1091605
D019995,Subsumes,DAILYMED,INDIRECT,1367839
D019995,Subsumes,DAILYMED,INDIRECT,1810569
D019995,Subsumes,DAILYMED,INDIRECT,1863556
D019995,Subsumes,DAILYMED,INDIRECT,2099289
D020164,Subsumes,DAILYMED,INDIRECT,1010965
D020164,Subsumes,DAILYMED,INDIRECT,1011043
D020164,Subsumes,DAILYMED,INDIRECT,1012134
D020164,Subsumes,DAILYMED,INDIRECT,1309292
D020164,Subsumes,DAILYMED,INDIRECT,1310189
D020164,Subsumes,DAILYMED,INDIRECT,1313692
D020164,Subsumes,DAILYMED,INDIRECT,1353217
D020164,Subsumes,DAILYMED,INDIRECT,1364295
D020164,Subsumes,DAILYMED,INDIRECT,1367839
D020164,Subsumes,DAILYMED,INDIRECT,1368197
D020164,Subsumes,DAILYMED,INDIRECT,1372258
D020164,Subsumes,DAILYMED,INDIRECT,1810569
D020164,Subsumes,DAILYMED,INDIRECT,1863556
D020164,Subsumes,DAILYMED,INDIRECT,2099289
D020164,Subsumes,DAILYMED,INDIRECT,2109055
D020164,Subsumes,DAILYMED,INDIRECT,2168421
D020164,Subsumes,DAILYMED,INDIRECT,2275721
D020164,Subsumes,DAILYMED,INDIRECT,259266
D020164,Subsumes,DAILYMED,INDIRECT,285241
D020164,Subsumes,DAILYMED,INDIRECT,285245
D020164,Subsumes,DAILYMED,INDIRECT,319823
D020164,Subsumes,DAILYMED,INDIRECT,33093
D020164,Subsumes,DAILYMED,INDIRECT,852617
D020164,Subsumes,DAILYMED,INDIRECT,891652
D020164,Subsumes,DAILYMED,INDIRECT,895552
D020164,Subsumes,DAILYMED,INDIRECT,899355
D020164,Subsumes,DAILYMED,INDIRECT,899420
D020164,Subsumes,DAILYMED,INDIRECT,899456
D020164,Subsumes,DAILYMED,INDIRECT,899673
D020164,Subsumes,DAILYMED,INDIRECT,899724
D020164,Subsumes,DAILYMED,INDIRECT,899873
D020164,Subsumes,DAILYMED,INDIRECT,901291
D020164,Subsumes,DAILYMED,INDIRECT,901313
D020164,Subsumes,DAILYMED,INDIRECT,901365
D020164,Subsumes,DAILYMED,INDIRECT,904498
D020164,Subsumes,DAILYMED,INDIRECT,972480
D020164,Subsumes,DAILYMED,INDIRECT,974527
D020164,Subsumes,DAILYMED,INDIRECT,975763
D020313,Subsumes,DAILYMED,INDIRECT,1010965
D020313,Subsumes,DAILYMED,INDIRECT,1011043
D020313,Subsumes,DAILYMED,INDIRECT,1012134
D020313,Subsumes,DAILYMED,INDIRECT,1309292
D020313,Subsumes,DAILYMED,INDIRECT,1310189
D020313,Subsumes,DAILYMED,INDIRECT,1313692
D020313,Subsumes,DAILYMED,INDIRECT,1353217
D020313,Subsumes,DAILYMED,INDIRECT,1364295
D020313,Subsumes,DAILYMED,INDIRECT,1367839
D020313,Subsumes,DAILYMED,INDIRECT,1368197
D020313,Subsumes,DAILYMED,INDIRECT,1372258
D020313,Subsumes,DAILYMED,INDIRECT,1810569
D020313,Subsumes,DAILYMED,INDIRECT,1863556
D020313,Subsumes,DAILYMED,INDIRECT,2099289
D020313,Subsumes,DAILYMED,INDIRECT,2168421
D020313,Subsumes,DAILYMED,INDIRECT,2275721
D020313,Subsumes,DAILYMED,INDIRECT,259266
D020313,Subsumes,DAILYMED,INDIRECT,285241
D020313,Subsumes,DAILYMED,INDIRECT,285245
D020313,Subsumes,DAILYMED,INDIRECT,319823
D020313,Subsumes,DAILYMED,INDIRECT,33093
D020313,Subsumes,DAILYMED,INDIRECT,852617
D020313,Subsumes,DAILYMED,INDIRECT,891652
D020313,Subsumes,DAILYMED,INDIRECT,895552
D020313,Subsumes,DAILYMED,INDIRECT,899355
D020313,Subsumes,DAILYMED,INDIRECT,899420
D020313,Subsumes,DAILYMED,INDIRECT,899456
D020313,Subsumes,DAILYMED,INDIRECT,899673
D020313,Subsumes,DAILYMED,INDIRECT,899724
D020313,Subsumes,DAILYMED,INDIRECT,899873
D020313,Subsumes,DAILYMED,INDIRECT,901291
D020313,Subsumes,DAILYMED,INDIRECT,901313
D020313,Subsumes,DAILYMED,INDIRECT,901365
D020313,Subsumes,DAILYMED,INDIRECT,904498
D020313,Subsumes,DAILYMED,INDIRECT,972480
D020313,Subsumes,DAILYMED,INDIRECT,974527
D020313,Subsumes,DAILYMED,INDIRECT,975763
D020689,Subsumes,DAILYMED,INDIRECT,1242127
D020689,Subsumes,DAILYMED,INDIRECT,1922436
D020738,Subsumes,DAILYMED,DIRECT,1491625
D022242,Subsumes,DAILYMED,DIRECT,798220
D022242,Subsumes,DAILYMED,DIRECT,798222
D022242,Subsumes,DAILYMED,DIRECT,798224
D022242,Subsumes,DAILYMED,DIRECT,798226
D022242,Subsumes,DAILYMED,DIRECT,798228
D022242,Subsumes,DAILYMED,DIRECT,798230
D022242,Subsumes,DAILYMED,DIRECT,798232
D022242,Subsumes,DAILYMED,DIRECT,854930
D022242,Subsumes,DAILYMED,DIRECT,854932
D022242,Subsumes,DAILYMED,DIRECT,854934
D022242,Subsumes,DAILYMED,DIRECT,854936
D022242,Subsumes,DAILYMED,DIRECT,854938
D022242,Subsumes,DAILYMED,DIRECT,854940
D022242,Subsumes,DAILYMED,DIRECT,854942
D022242,Subsumes,DAILYMED,DIRECT,854944
D022242,Subsumes,DAILYMED,DIRECT,854946
D022242,Subsumes,DAILYMED,DIRECT,854948
D022242,Subsumes,DAILYMED,DIRECT,854950
D022242,Subsumes,DAILYMED,DIRECT,854952
D022242,Subsumes,DAILYMED,DIRECT,854954
D022242,Subsumes,DAILYMED,DIRECT,854956
D022242,Subsumes,DAILYMED,DIRECT,854958
D022242,Subsumes,DAILYMED,DIRECT,854960
D022242,Subsumes,DAILYMED,DIRECT,854962
D022242,Subsumes,DAILYMED,DIRECT,854964
D022242,Subsumes,DAILYMED,DIRECT,854966
D022242,Subsumes,DAILYMED,DIRECT,854968
D022242,Subsumes,DAILYMED,DIRECT,854970
D022242,Subsumes,DAILYMED,DIRECT,854972
D022242,Subsumes,DAILYMED,DIRECT,854974
D022242,Subsumes,DAILYMED,DIRECT,901620
D022242,Subsumes,DAILYMED,DIRECT,901624
D022242,Subsumes,DAILYMED,DIRECT,901628
D022242,Subsumes,DAILYMED,DIRECT,901631
D022242,Subsumes,DAILYMED,DIRECT,901633
D022242,Subsumes,DAILYMED,DIRECT,901636
D022243,Subsumes,DAILYMED,DIRECT,798286
D022243,Subsumes,DAILYMED,DIRECT,798288
D022243,Subsumes,DAILYMED,DIRECT,798290
D022243,Subsumes,DAILYMED,DIRECT,798292
D022243,Subsumes,DAILYMED,DIRECT,798294
D022243,Subsumes,DAILYMED,DIRECT,805573
D022283,Subsumes,DAILYMED,INDIRECT,1292422
D022321,Subsumes,DAILYMED,DIRECT,1300779
D022341,Subsumes,DAILYMED,DIRECT,804187
D022362,Subsumes,DAILYMED,DIRECT,2274413
D022362,Subsumes,DAILYMED,DIRECT,798361
D022401,Subsumes,DAILYMED,DIRECT,797629
D022401,Subsumes,DAILYMED,DIRECT,797631
D022401,Subsumes,DAILYMED,DIRECT,797633
D022401,Subsumes,DAILYMED,DIRECT,797635
D022401,Subsumes,DAILYMED,DIRECT,901505
D022401,Subsumes,DAILYMED,DIRECT,901507
D022401,Subsumes,DAILYMED,DIRECT,901509
D022401,Subsumes,DAILYMED,DIRECT,901511
D022541,Subsumes,DAILYMED,INDIRECT,798220
D022541,Subsumes,DAILYMED,INDIRECT,798222
D022541,Subsumes,DAILYMED,INDIRECT,798224
D022541,Subsumes,DAILYMED,INDIRECT,798226
D022541,Subsumes,DAILYMED,INDIRECT,798228
D022541,Subsumes,DAILYMED,INDIRECT,798230
D022541,Subsumes,DAILYMED,INDIRECT,798232
D022541,Subsumes,DAILYMED,INDIRECT,854930
D022541,Subsumes,DAILYMED,INDIRECT,854932
D022541,Subsumes,DAILYMED,INDIRECT,854934
D022541,Subsumes,DAILYMED,INDIRECT,854936
D022541,Subsumes,DAILYMED,INDIRECT,854938
D022541,Subsumes,DAILYMED,INDIRECT,854940
D022541,Subsumes,DAILYMED,INDIRECT,854942
D022541,Subsumes,DAILYMED,INDIRECT,854944
D022541,Subsumes,DAILYMED,INDIRECT,854946
D022541,Subsumes,DAILYMED,INDIRECT,854948
D022541,Subsumes,DAILYMED,INDIRECT,854950
D022541,Subsumes,DAILYMED,INDIRECT,854952
D022541,Subsumes,DAILYMED,INDIRECT,854954
D022541,Subsumes,DAILYMED,INDIRECT,854956
D022541,Subsumes,DAILYMED,INDIRECT,854958
D022541,Subsumes,DAILYMED,INDIRECT,854960
D022541,Subsumes,DAILYMED,INDIRECT,854962
D022541,Subsumes,DAILYMED,INDIRECT,854964
D022541,Subsumes,DAILYMED,INDIRECT,854966
D022541,Subsumes,DAILYMED,INDIRECT,854968
D022541,Subsumes,DAILYMED,INDIRECT,854970
D022541,Subsumes,DAILYMED,INDIRECT,854972
D022541,Subsumes,DAILYMED,INDIRECT,854974
D022541,Subsumes,DAILYMED,INDIRECT,901620
D022541,Subsumes,DAILYMED,INDIRECT,901624
D022541,Subsumes,DAILYMED,INDIRECT,901628
D022541,Subsumes,DAILYMED,INDIRECT,901631
D022541,Subsumes,DAILYMED,INDIRECT,901633
D022541,Subsumes,DAILYMED,INDIRECT,901636
D022562,Subsumes,DAILYMED,INDIRECT,762595
D022562,Subsumes,DAILYMED,INDIRECT,807219
D023181,Subsumes,DAILYMED,INDIRECT,2708
D023181,Subsumes,DAILYMED,INDIRECT,8536
D023303,Subsumes,DAILYMED,DIRECT,1540825
D023303,Subsumes,DAILYMED,DIRECT,190376
D023321,Subsumes,DAILYMED,DIRECT,763096
D023321,Subsumes,DAILYMED,DIRECT,763098
D023321,Subsumes,DAILYMED,DIRECT,763100
D024322,Subsumes,DAILYMED,INDIRECT,10582
D024322,Subsumes,DAILYMED,INDIRECT,10814
D024322,Subsumes,DAILYMED,DIRECT,6375
D024841,Subsumes,DAILYMED,DIRECT,1927663
D025101,Subsumes,DAILYMED,DIRECT,684879
D025361,Subsumes,DAILYMED,DIRECT,229367
D025361,Subsumes,DAILYMED,DIRECT,229369
D026121,Subsumes,DAILYMED,INDIRECT,11198
D026121,Subsumes,DAILYMED,INDIRECT,11202
D026121,Subsumes,DAILYMED,INDIRECT,39541
D028561,Subsumes,DAILYMED,INDIRECT,1546357
D028561,Subsumes,DAILYMED,INDIRECT,24909
D028561,Subsumes,DAILYMED,INDIRECT,2837
D028561,Subsumes,DAILYMED,INDIRECT,473387
D032581,Subsumes,DAILYMED,INDIRECT,221050
D034442,Subsumes,DAILYMED,DIRECT,6765
D034444,Subsumes,DAILYMED,INDIRECT,6765
D036341,Subsumes,DAILYMED,INDIRECT,105694
