classId1,rela,classId2
HS000,isa,VA000
HS050,isa,HS000
HS052,isa,HS050
HS000,isa,VA000
HS100,isa,HS000
HS000,isa,VA000
HS200,isa,HS000
HS000,isa,VA000
HS300,isa,HS000
HS000,isa,VA000
HS400,isa,HS000
HS000,isa,VA000
HS500,isa,HS000
HS000,isa,VA000
HS500,isa,HS000
HS501,isa,HS500
HS000,isa,VA000
HS500,isa,HS000
HS502,isa,HS500
HS000,isa,VA000
HS500,isa,HS000
HS503,isa,HS500
HS000,isa,VA000
HS500,isa,HS000
HS509,isa,HS500
HS000,isa,VA000
HS600,isa,HS000
HS000,isa,VA000
HS700,isa,HS000
HS000,isa,VA000
HS700,isa,HS000
HS701,isa,HS700
HS000,isa,VA000
HS700,isa,HS000
HS702,isa,HS700
HS000,isa,VA000
HS800,isa,HS000
HS000,isa,VA000
HS850,isa,HS000
HS000,isa,VA000
HS850,isa,HS000
HS851,isa,HS850
HS000,isa,VA000
HS850,isa,HS000
HS852,isa,HS850
HS000,isa,VA000
HS875,isa,HS000
HS000,isa,VA000
HS900,isa,HS000
IM000,isa,VA000
IM000,isa,VA000
IM100,isa,IM000
IM000,isa,VA000
IM105,isa,IM000
IM000,isa,VA000
IM109,isa,IM000
IM000,isa,VA000
IM300,isa,IM000
IM000,isa,VA000
IM400,isa,IM000
IM000,isa,VA000
IM500,isa,IM000
IM000,isa,VA000
IM600,isa,IM000
IM000,isa,VA000
IM700,isa,IM000
IM000,isa,VA000
IM900,isa,IM000
IN000,isa,VA000
IN000,isa,VA000
IN001,isa,IN000
IN000,isa,VA000
IN002,isa,IN000
IN000,isa,VA000
IN003,isa,IN000
IN000,isa,VA000
IN004,isa,IN000
IN000,isa,VA000
IN005,isa,IN000
IN000,isa,VA000
IN100,isa,IN000
IN000,isa,VA000
IN110,isa,IN000
IN000,isa,VA000
IN120,isa,IN000
IN000,isa,VA000
IN130,isa,IN000
IN000,isa,VA000
IN140,isa,IN000
IN000,isa,VA000
IN150,isa,IN000
IN000,isa,VA000
IN160,isa,IN000
IN000,isa,VA000
IN170,isa,IN000
IN000,isa,VA000
