ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
N0000009761,N0000009195,3,3
N0000009761,N0000009196,3,3
N0000009761,N0000009198,3,3
N0000009761,N0000009199,3,3
N0000009761,N0000009200,3,3
N0000009761,N0000009201,4,4
N0000009761,N0000009202,4,4
N0000009761,N0000009203,4,4
N0000009761,N0000009204,4,4
N0000009761,N0000009206,4,4
N0000009761,N0000009207,4,4
N0000009761,N0000009208,4,4
N0000009761,N0000009209,4,4
N0000009761,N0000009210,4,4
N0000009761,N0000009211,4,4
N0000009761,N0000009212,4,4
N0000009761,N0000009213,4,4
N0000009761,N0000009214,4,4
N0000009761,N0000009215,4,4
N0000009761,N0000009216,4,4
N0000009761,N0000009217,4,4
N0000009761,N0000009218,4,4
N0000009761,N0000009219,4,4
N0000009761,N0000009221,4,4
N0000009761,N0000009222,4,4
N0000009761,N0000009223,4,4
N0000009761,N0000009224,4,4
N0000009761,N0000009225,4,4
N0000009761,N0000009226,4,4
N0000009761,N0000009227,4,4
N0000009761,N0000009229,4,4
N0000009761,N0000009230,4,4
N0000009761,N0000009231,4,4
N0000009761,N0000009232,4,4
N0000009761,N0000009233,4,4
N0000009761,N0000009234,4,4
N0000009761,N0000009235,4,4
N0000009761,N0000009236,4,4
N0000009761,N0000009237,4,4
N0000009761,N0000009238,4,4
N0000009761,N0000009239,4,4
N0000009761,N0000009240,4,4
N0000009761,N0000009241,4,4
N0000009761,N0000009242,4,4
N0000009761,N0000009244,4,4
N0000009761,N0000009245,4,4
N0000009761,N0000009246,4,4
N0000009761,N0000009282,2,2
N0000009761,N0000009283,2,2
N0000009761,N0000009291,2,2
N0000009761,N0000009293,2,2
N0000009761,N0000009294,4,4
N0000009761,N0000009295,4,4
N0000009761,N0000009296,4,4
N0000009761,N0000009297,4,4
N0000009761,N0000009299,4,4
N0000009761,N0000009300,4,4
N0000009761,N0000009301,4,4
N0000009761,N0000009302,4,4
N0000009761,N0000009303,4,4
N0000009761,N0000009304,4,4
N0000009761,N0000009305,4,4
N0000009761,N0000009306,4,4
N0000009761,N0000009307,4,4
N0000009761,N0000009308,4,4
N0000009761,N0000009309,4,4
N0000009761,N0000009310,4,4
N0000009761,N0000009311,4,4
N0000009761,N0000009312,4,4
N0000009761,N0000009314,4,4
N0000009761,N0000009315,4,4
N0000009761,N0000009316,4,4
N0000009761,N0000009317,2,2
N0000009761,N0000009325,2,2
N0000009761,N0000009336,2,2
N0000009761,N0000009342,2,2
N0000009761,N0000009343,2,2
N0000009761,N0000009351,2,2
N0000009761,N0000009400,4,4
N0000009761,N0000009401,4,4
N0000009761,N0000009402,4,4
N0000009761,N0000009403,4,4
N0000009761,N0000009405,4,4
N0000009761,N0000009406,4,4
N0000009761,N0000009407,4,4
N0000009761,N0000009408,4,4
N0000009761,N0000009409,4,4
N0000009761,N0000009410,4,4
N0000009761,N0000009411,4,4
N0000009761,N0000009412,4,4
N0000009761,N0000009413,4,4
N0000009761,N0000009414,4,4
N0000009761,N0000009415,4,4
N0000009761,N0000009416,4,4
N0000009761,N0000009417,4,4
N0000009761,N0000009418,4,4
N0000009761,N0000009420,4,4
N0000009761,N0000009421,4,4
N0000009761,N0000009422,4,4
N0000009761,N0000009427,3,3
N0000009761,N0000009428,3,3
N0000009761,N0000009429,3,3
N0000009761,N0000009430,3,3
N0000009761,N0000009432,3,3
N0000009761,N0000009433,3,3
N0000009761,N0000009434,3,3
N0000009761,N0000009435,3,3
N0000009761,N0000009436,3,3
N0000009761,N0000009437,3,3
N0000009761,N0000009438,3,3
N0000009761,N0000009439,3,3
N0000009761,N0000009440,3,3
N0000009761,N0000009441,3,3
N0000009761,N0000009442,3,3
N0000009761,N0000009443,3,3
N0000009761,N0000009444,3,3
N0000009761,N0000009445,3,3
N0000009761,N0000009447,3,3
N0000009761,N0000009448,3,3
N0000009761,N0000009449,3,3
N0000009761,N0000009453,2,2
N0000009761,N0000009454,2,2
N0000009761,N0000009455,2,2
N0000009761,N0000009456,2,2
N0000009761,N0000009471,5,5
N0000009761,N0000009472,5,5
N0000009761,N0000009473,5,5
N0000009761,N0000009474,5,5
N0000009761,N0000009476,5,5
N0000009761,N0000009477,4,4
N0000009761,N0000009478,4,4
N0000009761,N0000009479,4,4
N0000009761,N0000009480,5,5
N0000009761,N0000009481,5,5
N0000009761,N0000009482,5,5
N0000009761,N0000009483,5,5
N0000009761,N0000009484,5,5
N0000009761,N0000009485,5,5
N0000009761,N0000009486,5,5
N0000009761,N0000009487,5,5
N0000009761,N0000009488,5,5
N0000009761,N0000009489,5,5
N0000009761,N0000009491,5,5
N0000009761,N0000009492,5,5
N0000009761,N0000009493,5,5
N0000009761,N0000009494,3,3
N0000009761,N0000009495,3,3
N0000009761,N0000009496,3,3
N0000009761,N0000009497,3,3
N0000009761,N0000009499,3,3
N0000009761,N0000009500,3,3
N0000009761,N0000009501,3,3
N0000009761,N0000009502,3,3
N0000009761,N0000009503,3,3
N0000009761,N0000009504,3,3
N0000009761,N0000009505,3,3
N0000009761,N0000009506,3,3
N0000009761,N0000009507,3,3
N0000009761,N0000009508,3,3
N0000009761,N0000009509,3,3
N0000009761,N0000009510,3,3
N0000009761,N0000009511,3,3
N0000009761,N0000009512,3,3
N0000009761,N0000009514,3,3
N0000009761,N0000009515,3,3
N0000009761,N0000009516,3,3
N0000009761,N0000009562,4,4
N0000009761,N0000009563,4,4
N0000009761,N0000009564,4,4
N0000009761,N0000009565,4,4
N0000009761,N0000009566,4,4
N0000009761,N0000009568,4,4
N0000009761,N0000009569,4,4
N0000009761,N0000009570,4,4
N0000009761,N0000009571,4,4
N0000009761,N0000009572,4,4
N0000009761,N0000009573,4,4
N0000009761,N0000009574,4,4
N0000009761,N0000009575,4,4
N0000009761,N0000009576,4,4
N0000009761,N0000009577,4,4
N0000009761,N0000009578,4,4
N0000009761,N0000009579,4,4
N0000009761,N0000009580,4,4
N0000009761,N0000009582,4,4
N0000009761,N0000009583,4,4
N0000009761,N0000009584,4,4
N0000009761,N0000009585,2,2
N0000009761,N0000009591,4,4
N0000009761,N0000009592,4,4
N0000009761,N0000009593,4,4
N0000009761,N0000009594,4,4
N0000009761,N0000009596,4,4
N0000009761,N0000009597,4,4
N0000009761,N0000009598,4,4
N0000009761,N0000009599,4,4
N0000009761,N0000009600,4,4
N0000009761,N0000009601,4,4
N0000009761,N0000009602,4,4
N0000009761,N0000009603,4,4
N0000009761,N0000009604,4,4
N0000009761,N0000009605,4,4
N0000009761,N0000009606,4,4
N0000009761,N0000009607,4,4
N0000009761,N0000009608,4,4
N0000009761,N0000009609,4,4
N0000009761,N0000009611,4,4
N0000009761,N0000009612,4,4
N0000009761,N0000009613,4,4
N0000009761,N0000009618,4,4
N0000009761,N0000009619,4,4
N0000009761,N0000009620,4,4
N0000009761,N0000009621,4,4
N0000009761,N0000009623,4,4
N0000009761,N0000009624,4,4
N0000009761,N0000009625,4,4
N0000009761,N0000009626,4,4
N0000009761,N0000009627,4,4
N0000009761,N0000009628,4,4
N0000009761,N0000009629,4,4
N0000009761,N0000009630,4,4
N0000009761,N0000009631,4,4
N0000009761,N0000009632,4,4
N0000009761,N0000009633,4,4
N0000009761,N0000009634,4,4
N0000009761,N0000009635,4,4
N0000009761,N0000009636,4,4
N0000009761,N0000009638,4,4
N0000009761,N0000009639,4,4
N0000009761,N0000009640,4,4
N0000009761,N0000009641,4,4
N0000009761,N0000009642,4,4
N0000009761,N0000009643,4,4
N0000009761,N0000009644,4,4
N0000009761,N0000009647,4,4
N0000009761,N0000009648,4,4
N0000009761,N0000009649,4,4
N0000009761,N0000009650,4,4
N0000009761,N0000009651,4,4
N0000009761,N0000009652,4,4
N0000009761,N0000009653,4,4
N0000009761,N0000009654,4,4
N0000009761,N0000009655,4,4
N0000009761,N0000009656,4,4
N0000009761,N0000009657,4,4
N0000009761,N0000009658,4,4
N0000009761,N0000009659,4,4
N0000009761,N0000009660,4,4
N0000009761,N0000009662,4,4
N0000009761,N0000009663,4,4
N0000009761,N0000009664,4,4
N0000009761,N0000009665,2,2
N0000009761,N0000009666,5,5
N0000009761,N0000009667,5,5
N0000009761,N0000009668,5,5
N0000009761,N0000009669,5,5
N0000009761,N0000009671,5,5
N0000009761,N0000009672,4,4
N0000009761,N0000009673,4,4
N0000009761,N0000009674,4,4
N0000009761,N0000009675,5,5
N0000009761,N0000009676,5,5
N0000009761,N0000009677,5,5
N0000009761,N0000009678,5,5
N0000009761,N0000009679,5,5
N0000009761,N0000009680,5,5
N0000009761,N0000009681,5,5
N0000009761,N0000009682,5,5
N0000009761,N0000009683,5,5
N0000009761,N0000009684,5,5
N0000009761,N0000009686,5,5
N0000009761,N0000009687,5,5
N0000009761,N0000009688,5,5
N0000009761,N0000009706,2,2
N0000009761,N0000009758,1,1
N0000009761,N0000009760,1,1
N0000009761,N0000009761,0,0
N0000009761,N0000009762,1,1
N0000009761,N0000009765,1,1
N0000009761,N0000009844,1,1
N0000009761,N0000009880,1,1
N0000009761,N0000009907,1,1
N0000009762,N0000008411,3,3
N0000009762,N0000008443,3,3
N0000009762,N0000008470,3,3
N0000009762,N0000008499,2,2
N0000009762,N0000008522,3,3
N0000009762,N0000008545,3,3
N0000009762,N0000008617,3,3
N0000009762,N0000008725,3,3
N0000009762,N0000008752,2,2
N0000009762,N0000008763,1,1
N0000009762,N0000008796,4,4
N0000009762,N0000008819,2,2
N0000009762,N0000008887,3,3
N0000009762,N0000008916,3,3
N0000009762,N0000008943,3,3
N0000009762,N0000008967,3,3
N0000009762,N0000008991,4,4
N0000009762,N0000009107,3,3
N0000009762,N0000009139,3,3
N0000009762,N0000009166,3,3
N0000009762,N0000009195,2,2
N0000009762,N0000009218,3,3
N0000009762,N0000009241,3,3
N0000009762,N0000009311,3,3
N0000009762,N0000009417,3,3
N0000009762,N0000009444,2,2
N0000009762,N0000009455,1,1
N0000009762,N0000009488,4,4
N0000009762,N0000009511,2,2
N0000009762,N0000009579,3,3
N0000009762,N0000009608,3,3
N0000009762,N0000009635,3,3
N0000009762,N0000009659,3,3
N0000009762,N0000009683,4,4
N0000009762,N0000009762,0,0
N0000009763,N0000009763,0,0
N0000009764,N0000009764,0,0
N0000009765,N0000008412,3,3
N0000009765,N0000008444,3,3
N0000009765,N0000008471,3,3
N0000009765,N0000008500,2,2
N0000009765,N0000008523,3,3
N0000009765,N0000008546,3,3
N0000009765,N0000008618,3,3
N0000009765,N0000008726,3,3
N0000009765,N0000008753,2,2
N0000009765,N0000008764,1,1
N0000009765,N0000008797,4,4
N0000009765,N0000008820,2,2
N0000009765,N0000008888,3,3
N0000009765,N0000008917,3,3
N0000009765,N0000008944,3,3
N0000009765,N0000008968,3,3
N0000009765,N0000008992,4,4
N0000009765,N0000009108,3,3
N0000009765,N0000009140,3,3
N0000009765,N0000009167,3,3
N0000009765,N0000009196,2,2
N0000009765,N0000009219,3,3
N0000009765,N0000009242,3,3
N0000009765,N0000009312,3,3
N0000009765,N0000009418,3,3
N0000009765,N0000009445,2,2
N0000009765,N0000009456,1,1
N0000009765,N0000009489,4,4
N0000009765,N0000009512,2,2
N0000009765,N0000009580,3,3
N0000009765,N0000009609,3,3
N0000009765,N0000009636,3,3
N0000009765,N0000009660,3,3
N0000009765,N0000009684,4,4
N0000009765,N0000009765,0,0
N0000009766,N0000008379,1,1
N0000009766,N0000008380,1,1
N0000009766,N0000008576,2,2
N0000009766,N0000008577,2,2
N0000009766,N0000008852,2,2
N0000009766,N0000008853,2,2
N0000009766,N0000009270,2,2
N0000009766,N0000009271,2,2
N0000009766,N0000009544,2,2
N0000009766,N0000009545,2,2
N0000009766,N0000009766,0,0
N0000009766,N0000009821,1,1
N0000009766,N0000009822,1,1
N0000009767,N0000008869,2,2
N0000009767,N0000009011,2,2
N0000009767,N0000009561,2,2
N0000009767,N0000009703,2,2
N0000009767,N0000009767,0,0
N0000009767,N0000009840,1,1
N0000009767,N0000009893,1,1
N0000009768,N0000009768,0,0
N0000009768,N0000009819,1,1
N0000009768,N0000009820,1,1
N0000009769,N0000008765,1,1
N0000009769,N0000009457,1,1
N0000009769,N0000009769,0,0
N0000009770,N0000008290,3,3
N0000009770,N0000008291,2,2
N0000009770,N0000008292,2,2
N0000009770,N0000008293,2,2
N0000009770,N0000008294,3,3
N0000009770,N0000008295,3,3
N0000009770,N0000008296,2,2
N0000009770,N0000008297,2,2
N0000009770,N0000008298,5,5
N0000009770,N0000008299,5,5
N0000009770,N0000008300,3,3
N0000009770,N0000008301,2,2
N0000009770,N0000008302,3,3
N0000009770,N0000008303,3,3
N0000009770,N0000008304,2,2
N0000009770,N0000008305,2,2
N0000009770,N0000008306,2,2
N0000009770,N0000008307,3,3
N0000009770,N0000008308,2,2
N0000009770,N0000008309,3,3
N0000009770,N0000008310,4,4
N0000009770,N0000008311,4,4
N0000009770,N0000008312,3,3
N0000009770,N0000008313,4,4
N0000009770,N0000008314,4,4
N0000009770,N0000008315,3,3
N0000009770,N0000008316,3,3
N0000009770,N0000008317,4,4
N0000009770,N0000008318,4,4
N0000009770,N0000008319,4,4
N0000009770,N0000008320,3,6
N0000009770,N0000008321,4,7
N0000009770,N0000008322,4,7
N0000009770,N0000008323,3,3
N0000009770,N0000008324,4,4
N0000009770,N0000008325,3,3
N0000009770,N0000008326,4,4
N0000009770,N0000008328,2,2
N0000009770,N0000008329,2,2
N0000009770,N0000008330,2,2
N0000009770,N0000008331,1,1
N0000009770,N0000008332,2,2
N0000009770,N0000008351,6,6
N0000009770,N0000008352,6,6
N0000009770,N0000008353,4,4
N0000009770,N0000008354,3,3
N0000009770,N0000008355,3,5
N0000009770,N0000008356,4,4
N0000009770,N0000008357,4,4
N0000009770,N0000008362,5,5
N0000009770,N0000008363,4,4
N0000009770,N0000008364,5,5
N0000009770,N0000008365,3,3
N0000009770,N0000008366,4,4
N0000009770,N0000008367,4,4
N0000009770,N0000008368,2,2
N0000009770,N0000008369,3,3
N0000009770,N0000008370,3,3
N0000009770,N0000008371,7,7
N0000009770,N0000008372,7,7
N0000009770,N0000008373,2,2
N0000009770,N0000008374,6,6
N0000009770,N0000008375,6,6
N0000009770,N0000008376,6,6
N0000009770,N0000008377,6,6
N0000009770,N0000008381,5,5
N0000009770,N0000008382,3,3
N0000009770,N0000008383,4,4
N0000009770,N0000008387,3,3
N0000009770,N0000008388,3,3
N0000009770,N0000008389,4,7
N0000009770,N0000008393,4,4
N0000009770,N0000008394,6,6
N0000009770,N0000008395,6,6
N0000009770,N0000008396,6,6
N0000009770,N0000008397,6,6
N0000009770,N0000008398,6,6
N0000009770,N0000008399,6,6
N0000009770,N0000008400,6,6
N0000009770,N0000008401,6,6
N0000009770,N0000008402,6,6
N0000009770,N0000008403,6,6
N0000009770,N0000008404,6,6
N0000009770,N0000008405,6,6
N0000009770,N0000008406,6,6
N0000009770,N0000008407,6,6
N0000009770,N0000008408,6,6
N0000009770,N0000008409,6,6
N0000009770,N0000008410,6,6
N0000009770,N0000008411,6,6
N0000009770,N0000008412,6,6
N0000009770,N0000008413,6,6
N0000009770,N0000008414,6,6
N0000009770,N0000008415,6,6
N0000009770,N0000008416,6,6
N0000009770,N0000008417,7,7
N0000009770,N0000008418,7,7
N0000009770,N0000008419,4,4
N0000009770,N0000008420,3,3
N0000009770,N0000008421,3,3
N0000009770,N0000008425,4,4
N0000009770,N0000008426,6,6
N0000009770,N0000008427,6,6
N0000009770,N0000008428,6,6
N0000009770,N0000008429,6,6
N0000009770,N0000008430,6,6
N0000009770,N0000008431,6,6
N0000009770,N0000008432,6,6
N0000009770,N0000008433,6,6
N0000009770,N0000008434,6,6
N0000009770,N0000008435,6,6
N0000009770,N0000008436,6,6
N0000009770,N0000008437,6,6
N0000009770,N0000008438,6,6
N0000009770,N0000008439,6,6
N0000009770,N0000008440,6,6
N0000009770,N0000008441,6,6
N0000009770,N0000008442,6,6
N0000009770,N0000008443,6,6
N0000009770,N0000008444,6,6
N0000009770,N0000008445,6,6
N0000009770,N0000008446,6,6
N0000009770,N0000008447,6,6
N0000009770,N0000008448,6,6
N0000009770,N0000008449,4,4
N0000009770,N0000008450,5,5
N0000009770,N0000008451,5,5
N0000009770,N0000008452,3,3
N0000009770,N0000008453,6,6
N0000009770,N0000008454,6,6
N0000009770,N0000008455,6,6
N0000009770,N0000008456,6,6
N0000009770,N0000008457,6,6
N0000009770,N0000008458,6,6
N0000009770,N0000008459,6,6
N0000009770,N0000008460,6,6
N0000009770,N0000008461,6,6
N0000009770,N0000008462,6,6
N0000009770,N0000008463,6,6
N0000009770,N0000008464,6,6
N0000009770,N0000008465,6,6
N0000009770,N0000008466,6,6
N0000009770,N0000008467,6,6
N0000009770,N0000008468,6,6
N0000009770,N0000008469,6,6
N0000009770,N0000008470,6,6
N0000009770,N0000008471,6,6
N0000009770,N0000008472,6,6
N0000009770,N0000008473,6,6
N0000009770,N0000008474,6,6
N0000009770,N0000008475,6,6
N0000009770,N0000008482,5,5
N0000009770,N0000008483,5,5
N0000009770,N0000008484,5,5
N0000009770,N0000008485,5,5
N0000009770,N0000008486,5,5
N0000009770,N0000008487,5,5
N0000009770,N0000008488,5,5
N0000009770,N0000008489,5,5
N0000009770,N0000008490,5,5
N0000009770,N0000008491,5,5
N0000009770,N0000008492,5,5
N0000009770,N0000008493,5,5
N0000009770,N0000008494,5,5
N0000009770,N0000008495,5,5
N0000009770,N0000008496,5,5
N0000009770,N0000008497,5,5
N0000009770,N0000008498,5,5
N0000009770,N0000008499,5,5
N0000009770,N0000008500,5,5
N0000009770,N0000008501,5,5
N0000009770,N0000008502,5,5
N0000009770,N0000008503,5,5
N0000009770,N0000008504,5,5
N0000009770,N0000008505,6,6
N0000009770,N0000008506,6,6
N0000009770,N0000008507,6,6
N0000009770,N0000008508,6,6
N0000009770,N0000008509,6,6
N0000009770,N0000008510,6,6
N0000009770,N0000008511,6,6
N0000009770,N0000008512,6,6
N0000009770,N0000008513,6,6
N0000009770,N0000008514,6,6
N0000009770,N0000008515,6,6
N0000009770,N0000008516,6,6
N0000009770,N0000008517,6,6
N0000009770,N0000008518,6,6
N0000009770,N0000008519,6,6
N0000009770,N0000008520,6,6
N0000009770,N0000008521,6,6
N0000009770,N0000008522,6,6
N0000009770,N0000008523,6,6
N0000009770,N0000008524,6,6
N0000009770,N0000008525,6,6
N0000009770,N0000008526,6,6
N0000009770,N0000008527,6,6
N0000009770,N0000008528,6,6
N0000009770,N0000008529,6,6
N0000009770,N0000008530,6,6
N0000009770,N0000008531,6,6
N0000009770,N0000008532,6,6
N0000009770,N0000008533,6,6
N0000009770,N0000008534,6,6
N0000009770,N0000008535,6,6
N0000009770,N0000008536,6,6
N0000009770,N0000008537,6,6
N0000009770,N0000008538,6,6
N0000009770,N0000008539,6,6
N0000009770,N0000008540,6,6
N0000009770,N0000008541,6,6
N0000009770,N0000008542,6,6
N0000009770,N0000008543,6,6
N0000009770,N0000008544,6,6
N0000009770,N0000008545,6,6
N0000009770,N0000008546,6,6
N0000009770,N0000008547,6,6
N0000009770,N0000008548,6,6
N0000009770,N0000008549,6,6
N0000009770,N0000008550,6,6
N0000009770,N0000008551,5,5
N0000009770,N0000008552,4,6
N0000009770,N0000008556,6,6
N0000009770,N0000008557,6,6
N0000009770,N0000008558,5,5
N0000009770,N0000008559,5,5
N0000009770,N0000008560,5,5
N0000009770,N0000008561,5,5
N0000009770,N0000008562,5,5
N0000009770,N0000008563,5,5
N0000009770,N0000008564,5,5
N0000009770,N0000008565,5,5
N0000009770,N0000008566,5,5
N0000009770,N0000008567,3,3
N0000009770,N0000008578,4,4
N0000009770,N0000008579,5,5
N0000009770,N0000008580,5,5
N0000009770,N0000008581,5,5
N0000009770,N0000008582,5,5
N0000009770,N0000008583,5,5
N0000009770,N0000008584,5,5
N0000009770,N0000008585,5,5
N0000009770,N0000008586,5,5
N0000009770,N0000008587,5,5
N0000009770,N0000008588,4,4
N0000009770,N0000008589,4,4
N0000009770,N0000008593,5,5
N0000009770,N0000008594,5,5
N0000009770,N0000008595,5,5
N0000009770,N0000008597,4,4
N0000009770,N0000008598,5,6
N0000009770,N0000008599,4,4
N0000009770,N0000008600,6,6
N0000009770,N0000008601,6,6
N0000009770,N0000008602,6,6
N0000009770,N0000008603,6,6
N0000009770,N0000008604,6,6
N0000009770,N0000008605,6,6
N0000009770,N0000008606,6,6
N0000009770,N0000008607,6,6
N0000009770,N0000008608,6,6
N0000009770,N0000008609,6,6
N0000009770,N0000008610,6,6
N0000009770,N0000008611,6,6
N0000009770,N0000008612,6,6
N0000009770,N0000008613,6,6
N0000009770,N0000008614,6,6
N0000009770,N0000008615,6,6
N0000009770,N0000008616,6,6
N0000009770,N0000008617,6,6
N0000009770,N0000008618,6,6
N0000009770,N0000008619,6,6
N0000009770,N0000008620,6,6
N0000009770,N0000008621,6,6
N0000009770,N0000008622,6,6
N0000009770,N0000008623,4,4
N0000009770,N0000008624,6,6
N0000009770,N0000008625,6,6
N0000009770,N0000008626,3,3
N0000009770,N0000008627,4,4
N0000009770,N0000008628,4,7
N0000009770,N0000008630,3,3
N0000009770,N0000008631,4,4
N0000009770,N0000008632,3,3
N0000009770,N0000008633,5,5
N0000009770,N0000008634,5,5
N0000009770,N0000008635,3,3
N0000009770,N0000008636,3,6
N0000009770,N0000008637,5,5
N0000009770,N0000008638,5,5
N0000009770,N0000008639,4,7
N0000009770,N0000008640,4,4
N0000009770,N0000008641,4,7
N0000009770,N0000008642,4,4
N0000009770,N0000008643,3,3
N0000009770,N0000008644,3,3
N0000009770,N0000008645,3,3
N0000009770,N0000008648,4,4
N0000009770,N0000008649,4,4
N0000009770,N0000008653,7,7
N0000009770,N0000008654,7,7
N0000009770,N0000008655,5,5
N0000009770,N0000008656,5,5
N0000009770,N0000008657,4,4
N0000009770,N0000008666,3,3
N0000009770,N0000008669,5,5
N0000009770,N0000008670,4,4
N0000009770,N0000008671,4,4
N0000009770,N0000008678,4,7
N0000009770,N0000008679,4,4
N0000009770,N0000008680,4,7
N0000009770,N0000008689,5,5
N0000009770,N0000008690,5,5
N0000009770,N0000008691,5,5
N0000009770,N0000008692,5,5
N0000009770,N0000008693,5,5
N0000009770,N0000008694,5,5
N0000009770,N0000008695,5,5
N0000009770,N0000008696,5,5
N0000009770,N0000008697,5,5
N0000009770,N0000008698,6,6
N0000009770,N0000008699,6,6
N0000009770,N0000008701,3,3
N0000009770,N0000008702,6,6
N0000009770,N0000008703,6,6
N0000009770,N0000008705,5,5
N0000009770,N0000008706,5,5
N0000009770,N0000008708,6,6
N0000009770,N0000008709,6,6
N0000009770,N0000008710,6,6
N0000009770,N0000008711,6,6
N0000009770,N0000008712,6,6
N0000009770,N0000008713,6,6
N0000009770,N0000008714,6,6
N0000009770,N0000008715,6,6
N0000009770,N0000008716,6,6
N0000009770,N0000008717,6,6
N0000009770,N0000008718,6,6
N0000009770,N0000008719,6,6
N0000009770,N0000008720,6,6
N0000009770,N0000008721,6,6
N0000009770,N0000008722,6,6
N0000009770,N0000008723,6,6
N0000009770,N0000008724,6,6
N0000009770,N0000008725,6,6
N0000009770,N0000008726,6,6
N0000009770,N0000008727,6,6
N0000009770,N0000008728,6,6
N0000009770,N0000008729,6,6
N0000009770,N0000008730,6,6
N0000009770,N0000008731,3,3
N0000009770,N0000008733,7,7
N0000009770,N0000008734,7,7
N0000009770,N0000008735,5,5
N0000009770,N0000008736,5,5
N0000009770,N0000008737,5,5
N0000009770,N0000008738,5,5
N0000009770,N0000008739,5,5
N0000009770,N0000008740,5,5
N0000009770,N0000008741,5,5
N0000009770,N0000008742,5,5
N0000009770,N0000008743,5,5
N0000009770,N0000008744,5,5
N0000009770,N0000008745,5,5
N0000009770,N0000008746,5,5
N0000009770,N0000008747,5,5
N0000009770,N0000008748,5,5
N0000009770,N0000008749,5,5
N0000009770,N0000008750,5,5
N0000009770,N0000008751,5,5
N0000009770,N0000008752,5,5
N0000009770,N0000008753,5,5
N0000009770,N0000008754,5,5
N0000009770,N0000008755,5,5
N0000009770,N0000008756,5,5
N0000009770,N0000008757,5,5
N0000009770,N0000008758,6,6
N0000009770,N0000008759,6,6
N0000009770,N0000008760,4,4
N0000009770,N0000008761,4,4
N0000009770,N0000008762,4,4
N0000009770,N0000008763,4,4
N0000009770,N0000008764,4,4
N0000009770,N0000008765,5,5
N0000009770,N0000008768,4,4
N0000009770,N0000008769,3,3
N0000009770,N0000008770,3,3
N0000009770,N0000008771,5,5
N0000009770,N0000008772,3,3
N0000009770,N0000008773,5,5
N0000009770,N0000008774,5,5
N0000009770,N0000008775,5,5
N0000009770,N0000008776,5,5
N0000009770,N0000008777,3,3
N0000009770,N0000008778,3,3
N0000009770,N0000008779,6,7
N0000009770,N0000008780,6,7
N0000009770,N0000008781,6,7
N0000009770,N0000008782,6,7
N0000009770,N0000008783,7,7
N0000009770,N0000008784,6,7
N0000009770,N0000008785,6,6
N0000009770,N0000008786,6,6
N0000009770,N0000008787,6,6
N0000009770,N0000008788,6,7
N0000009770,N0000008789,6,7
N0000009770,N0000008790,6,7
N0000009770,N0000008791,6,7
N0000009770,N0000008792,6,7
N0000009770,N0000008793,6,7
N0000009770,N0000008794,6,7
N0000009770,N0000008795,6,7
N0000009770,N0000008796,6,7
N0000009770,N0000008797,6,7
N0000009770,N0000008798,7,7
N0000009770,N0000008799,6,7
N0000009770,N0000008800,6,7
N0000009770,N0000008801,6,7
N0000009770,N0000008802,5,5
N0000009770,N0000008803,5,5
N0000009770,N0000008804,5,5
N0000009770,N0000008805,5,5
N0000009770,N0000008806,5,5
N0000009770,N0000008807,5,5
N0000009770,N0000008808,5,5
N0000009770,N0000008809,5,5
N0000009770,N0000008810,5,5
N0000009770,N0000008811,5,5
N0000009770,N0000008812,5,5
N0000009770,N0000008813,5,5
N0000009770,N0000008814,5,5
N0000009770,N0000008815,5,5
N0000009770,N0000008816,5,5
N0000009770,N0000008817,5,5
N0000009770,N0000008818,5,5
N0000009770,N0000008819,5,5
N0000009770,N0000008820,5,5
N0000009770,N0000008821,5,5
N0000009770,N0000008822,5,5
N0000009770,N0000008823,5,5
N0000009770,N0000008824,5,5
N0000009770,N0000008825,3,3
N0000009770,N0000008828,3,3
N0000009770,N0000008832,5,6
N0000009770,N0000008833,3,3
N0000009770,N0000008837,5,5
N0000009770,N0000008838,5,5
N0000009770,N0000008839,4,4
N0000009770,N0000008841,4,4
N0000009770,N0000008842,5,5
N0000009770,N0000008843,5,5
N0000009770,N0000008844,5,5
N0000009770,N0000008845,5,5
N0000009770,N0000008846,5,5
N0000009770,N0000008847,5,5
N0000009770,N0000008848,5,5
N0000009770,N0000008849,5,5
N0000009770,N0000008850,5,5
N0000009770,N0000008851,4,7
N0000009770,N0000008854,4,4
N0000009770,N0000008855,4,4
N0000009770,N0000008856,4,4
N0000009770,N0000008857,4,4
N0000009770,N0000008858,3,3
N0000009770,N0000008859,4,4
N0000009770,N0000008860,4,4
N0000009770,N0000008861,4,4
N0000009770,N0000008862,4,4
N0000009770,N0000008863,4,4
N0000009770,N0000008864,3,3
N0000009770,N0000008865,4,4
N0000009770,N0000008866,4,4
N0000009770,N0000008867,4,4
N0000009770,N0000008868,3,3
N0000009770,N0000008870,6,6
N0000009770,N0000008871,6,6
N0000009770,N0000008872,6,6
N0000009770,N0000008873,6,6
N0000009770,N0000008874,6,6
N0000009770,N0000008875,6,6
N0000009770,N0000008876,6,6
N0000009770,N0000008877,6,6
N0000009770,N0000008878,6,6
N0000009770,N0000008879,6,6
N0000009770,N0000008880,6,6
N0000009770,N0000008881,6,6
N0000009770,N0000008882,6,6
N0000009770,N0000008883,6,6
N0000009770,N0000008884,6,6
N0000009770,N0000008885,6,6
N0000009770,N0000008886,6,6
N0000009770,N0000008887,6,6
