ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
N0000175413,N0000175413,0,0
N0000175414,N0000175414,0,0
N0000175415,N0000175415,0,0
N0000175416,N0000175416,0,0
N0000175418,N0000175418,0,0
N0000175419,N0000175419,0,0
N0000175420,N0000175420,0,0
N0000175421,N0000175421,0,0
N0000175423,N0000175423,0,0
N0000175425,N0000175425,0,0
N0000175426,N0000175426,0,0
N0000175427,N0000175427,0,0
N0000175428,N0000175428,0,0
N0000175429,N0000175429,0,0
N0000175429,N0000175453,1,1
N0000175429,N0000175742,1,1
N0000175429,N0000175903,1,1
N0000175429,N0000175944,1,1
N0000175429,N0000175961,1,1
N0000175429,N0000178369,1,1
N0000175429,N0000180191,1,1
N0000175429,N0000184162,1,1
N0000175429,N0000192800,1,1
N0000175429,N0000192801,1,1
N0000175430,N0000175430,0,0
N0000175431,N0000175431,0,0
N0000175432,N0000175432,0,0
N0000175432,N0000193223,1,1
N0000175434,N0000175434,0,0
N0000175435,N0000175435,0,0
N0000175443,N0000175443,0,0
N0000175453,N0000175453,0,0
N0000175454,N0000175454,0,0
N0000175457,N0000175457,0,0
N0000175461,N0000175461,0,0
N0000175462,N0000175462,0,0
N0000175463,N0000175463,0,0
N0000175466,N0000175461,1,1
N0000175466,N0000175462,1,1
N0000175466,N0000175466,0,0
N0000175466,N0000175468,1,1
N0000175466,N0000175656,1,1
N0000175466,N0000180187,1,1
N0000175466,N0000180188,1,1
N0000175467,N0000175467,0,0
N0000175468,N0000175468,0,0
N0000175470,N0000175470,0,0
N0000175473,N0000175473,0,0
N0000175473,N0000175522,1,1
N0000175473,N0000175567,1,1
N0000175473,N0000175963,1,1
N0000175474,N0000175474,0,0
N0000175476,N0000175476,0,0
N0000175477,N0000175477,0,0
N0000175480,N0000175480,0,0
N0000175481,N0000175481,0,0
N0000175482,N0000175482,0,0
N0000175482,N0000175934,1,1
N0000175483,N0000175483,0,0
N0000175483,N0000175501,1,1
N0000175483,N0000186775,1,1
N0000175484,N0000175481,1,1
N0000175484,N0000175484,0,0
N0000175484,N0000181811,1,1
N0000175484,N0000190851,1,1
N0000175485,N0000175482,1,1
N0000175485,N0000175485,0,0
N0000175485,N0000175934,2,2
N0000175486,N0000175486,0,0
N0000175487,N0000175487,0,0
N0000175488,N0000175488,0,0
N0000175489,N0000175489,0,0
N0000175491,N0000175491,0,0
N0000175492,N0000175492,0,0
N0000175493,N0000175493,0,0
N0000175494,N0000175494,0,0
N0000175495,N0000175495,0,0
N0000175496,N0000175496,0,0
N0000175497,N0000175497,0,0
N0000175498,N0000175498,0,0
N0000175499,N0000175499,0,0
N0000175500,N0000175500,0,0
N0000175501,N0000175501,0,0
N0000175502,N0000175502,0,0
N0000175503,N0000175503,0,0
N0000175504,N0000175503,1,1
N0000175504,N0000175504,0,0
N0000175505,N0000175505,0,0
N0000175507,N0000175507,0,0
N0000175509,N0000175509,0,0
N0000175510,N0000175510,0,0
N0000175511,N0000175511,0,0
N0000175514,N0000175514,0,0
N0000175515,N0000175515,0,0
N0000175517,N0000175517,0,0
N0000175518,N0000175518,0,0
N0000175519,N0000175519,0,0
N0000175521,N0000175521,0,0
N0000175522,N0000175522,0,0
N0000175524,N0000175524,0,0
N0000175525,N0000175525,0,0
N0000175526,N0000175526,0,0
N0000175530,N0000175530,0,0
N0000175531,N0000175531,0,0
N0000175535,N0000175535,0,0
N0000175536,N0000175536,0,0
N0000175539,N0000175539,0,0
N0000175539,N0000175682,1,1
N0000175539,N0000175683,1,1
N0000175540,N0000175540,0,0
N0000175541,N0000175541,0,0
N0000175543,N0000175543,0,0
N0000175552,N0000175552,0,0
N0000175552,N0000175554,1,1
N0000175552,N0000186105,1,1
N0000175553,N0000175553,0,0
N0000175555,N0000175555,0,0
N0000175555,N0000175779,1,1
N0000175555,N0000185008,1,1
N0000175556,N0000175556,0,0
N0000175557,N0000175557,0,0
N0000175558,N0000175558,0,0
N0000175559,N0000175559,0,0
N0000175560,N0000175560,0,0
N0000175561,N0000175561,0,0
N0000175562,N0000175562,0,0
N0000175563,N0000175563,0,0
N0000175564,N0000175564,0,0
N0000175565,N0000175565,0,0
N0000175566,N0000175566,0,0
N0000175567,N0000175567,0,0
N0000175568,N0000175568,0,0
N0000175569,N0000175569,0,0
N0000175570,N0000175570,0,0
N0000175571,N0000175571,0,0
N0000175572,N0000175572,0,0
N0000175573,N0000175573,0,0
N0000175574,N0000175574,0,0
N0000175575,N0000175575,0,0
N0000175576,N0000175576,0,0
N0000175578,N0000175578,0,0
N0000175578,N0000190996,1,1
N0000175579,N0000175579,0,0
N0000175580,N0000175580,0,0
N0000175581,N0000175581,0,0
N0000175582,N0000175582,0,0
N0000175583,N0000175583,0,0
N0000175584,N0000175584,0,0
N0000175586,N0000175586,0,0
N0000175587,N0000175587,0,0
N0000175588,N0000175588,0,0
N0000175589,N0000175589,0,0
N0000175590,N0000175590,0,0
N0000175591,N0000175591,0,0
N0000175592,N0000175592,0,0
N0000175594,N0000175594,0,0
N0000175595,N0000175595,0,0
N0000175596,N0000175596,0,0
N0000175597,N0000175597,0,0
N0000175598,N0000175598,0,0
N0000175599,N0000175599,0,0
N0000175600,N0000175600,0,0
N0000175601,N0000175601,0,0
N0000175602,N0000175602,0,0
N0000175602,N0000175832,1,1
N0000175603,N0000175416,1,1
N0000175603,N0000175603,0,0
N0000175604,N0000175604,0,0
N0000175605,N0000175605,0,0
N0000175605,N0000175625,1,1
N0000175605,N0000175661,1,1
N0000175605,N0000175664,1,1
N0000175605,N0000190858,1,1
N0000175605,N0000191009,1,1
N0000175605,N0000193788,1,1
N0000175605,N0000193976,1,1
N0000175606,N0000175606,0,0
N0000175607,N0000175607,0,0
N0000175608,N0000175608,0,0
N0000175609,N0000175414,1,1
N0000175609,N0000175609,0,0
N0000175610,N0000175610,0,0
N0000175611,N0000175611,0,0
N0000175612,N0000175612,0,0
N0000175613,N0000175613,0,0
N0000175616,N0000175616,0,0
N0000175616,N0000193808,1,1
N0000175622,N0000175622,0,0
N0000175623,N0000175623,0,0
N0000175625,N0000175625,0,0
N0000175630,N0000175630,0,0
N0000175634,N0000175634,0,0
N0000175637,N0000175637,0,0
N0000175638,N0000175638,0,0
N0000175640,N0000175640,0,0
N0000175641,N0000175641,0,0
N0000175655,N0000175655,0,0
N0000175656,N0000175656,0,0
N0000175657,N0000175657,0,0
N0000175658,N0000175658,0,0
N0000175659,N0000175659,0,0
N0000175661,N0000175661,0,0
N0000175664,N0000175664,0,0
N0000175665,N0000175665,0,0
N0000175666,N0000175666,0,0
N0000175667,N0000175667,0,0
N0000175669,N0000175669,0,0
N0000175670,N0000175670,0,0
N0000175671,N0000175671,0,0
N0000175679,N0000175679,0,0
N0000175680,N0000175680,0,0
N0000175681,N0000175681,0,0
N0000175682,N0000175682,0,0
N0000175683,N0000175683,0,0
N0000175688,N0000175688,0,0
N0000175689,N0000175689,0,0
N0000175690,N0000175689,1,1
N0000175690,N0000175690,0,0
N0000175691,N0000175691,0,0
N0000175692,N0000175688,1,1
N0000175692,N0000175692,0,0
N0000175693,N0000175693,0,0
N0000175694,N0000175694,0,0
N0000175695,N0000175695,0,0
N0000175696,N0000175696,0,0
N0000175697,N0000175697,0,0
N0000175698,N0000175698,0,0
N0000175700,N0000175700,0,0
N0000175705,N0000175705,0,0
N0000175706,N0000175705,1,1
N0000175706,N0000175706,0,0
N0000175710,N0000175710,0,0
N0000175712,N0000175712,0,0
N0000175713,N0000175713,0,0
N0000175714,N0000175714,0,0
N0000175716,N0000175716,0,0
N0000175719,N0000175719,0,0
N0000175720,N0000175720,0,0
N0000175722,N0000175722,0,0
N0000175723,N0000175723,0,0
N0000175737,N0000175737,0,0
N0000175737,N0000175738,1,1
N0000175738,N0000175738,0,0
N0000175739,N0000175739,0,0
N0000175740,N0000175740,0,0
N0000175742,N0000175742,0,0
N0000175743,N0000175743,0,0
N0000175744,N0000175744,0,0
N0000175744,N0000175762,1,1
N0000175745,N0000175745,0,0
N0000175746,N0000175746,0,0
N0000175747,N0000175747,0,0
N0000175749,N0000175749,0,0
N0000175750,N0000175750,0,0
N0000175751,N0000175751,0,0
N0000175752,N0000175752,0,0
N0000175753,N0000175753,0,0
N0000175754,N0000175754,0,0
N0000175757,N0000175757,0,0
N0000175758,N0000175758,0,0
N0000175759,N0000175759,0,0
N0000175759,N0000183360,1,1
N0000175762,N0000175762,0,0
N0000175765,N0000175765,0,0
N0000175766,N0000175766,0,0
N0000175767,N0000175767,0,0
N0000175768,N0000175768,0,0
N0000175769,N0000175769,0,0
N0000175771,N0000175771,0,0
N0000175772,N0000175772,0,0
N0000175775,N0000175775,0,0
N0000175775,N0000192701,1,1
N0000175776,N0000175776,0,0
N0000175777,N0000175777,0,0
N0000175778,N0000175778,0,0
N0000175780,N0000175780,0,0
N0000175780,N0000175797,1,1
N0000175780,N0000193220,1,1
N0000175781,N0000175781,0,0
N0000175782,N0000175782,0,0
N0000175783,N0000175783,0,0
N0000175784,N0000175784,0,0
N0000175785,N0000175785,0,0
N0000175786,N0000175786,0,0
N0000175790,N0000175790,0,0
N0000175794,N0000175794,0,0
N0000175796,N0000175796,0,0
N0000175797,N0000175797,0,0
N0000175798,N0000175798,0,0
N0000175800,N0000175800,0,0
N0000175801,N0000175801,0,0
N0000175802,N0000175802,0,0
N0000175805,N0000175805,0,0
N0000175807,N0000175807,0,0
N0000175809,N0000175809,0,0
N0000175810,N0000175810,0,0
N0000175811,N0000175811,0,0
N0000175812,N0000175812,0,0
N0000175814,N0000175814,0,0
N0000175815,N0000175815,0,0
N0000175818,N0000175818,0,0
N0000175819,N0000175819,0,0
N0000175820,N0000175820,0,0
N0000175821,N0000175821,0,0
N0000175822,N0000175822,0,0
N0000175823,N0000175823,0,0
N0000175824,N0000175824,0,0
N0000175825,N0000175825,0,0
N0000175826,N0000175826,0,0
N0000175827,N0000175827,0,0
N0000175828,N0000175828,0,0
N0000175831,N0000175831,0,0
N0000175832,N0000175832,0,0
N0000175835,N0000175835,0,0
N0000175836,N0000175836,0,0
N0000175837,N0000175837,0,0
N0000175838,N0000175838,0,0
N0000175839,N0000175839,0,0
N0000175840,N0000175840,0,0
N0000175841,N0000175841,0,0
N0000175842,N0000175842,0,0
N0000175843,N0000175843,0,0
N0000175845,N0000175845,0,0
N0000175846,N0000175846,0,0
N0000175847,N0000175847,0,0
N0000175848,N0000175848,0,0
N0000175849,N0000175849,0,0
N0000175854,N0000175854,0,0
N0000175864,N0000175864,0,0
N0000175866,N0000175866,0,0
N0000175872,N0000175872,0,0
N0000175872,N0000187053,1,1
N0000175874,N0000175874,0,0
N0000175875,N0000175875,0,0
N0000175877,N0000175431,1,1
N0000175877,N0000175877,0,0
N0000175877,N0000175935,1,1
N0000175879,N0000175879,0,0
N0000175881,N0000175881,0,0
N0000175882,N0000175505,1,1
N0000175882,N0000175882,0,0
N0000175882,N0000175938,1,1
N0000175883,N0000175552,1,1
N0000175883,N0000175554,2,2
N0000175883,N0000175555,1,1
N0000175883,N0000175779,2,2
N0000175883,N0000175883,0,0
N0000175883,N0000185008,2,2
N0000175883,N0000186105,2,2
N0000175884,N0000175884,0,0
N0000175885,N0000175885,0,0
N0000175886,N0000175886,0,0
N0000175887,N0000175887,0,0
N0000175889,N0000175518,1,1
N0000175889,N0000175562,1,1
N0000175889,N0000175604,1,1
N0000175889,N0000175889,0,0
N0000175889,N0000175913,1,1
N0000175889,N0000182639,1,1
N0000175889,N0000184170,1,1
N0000175889,N0000184171,1,1
N0000175889,N0000184172,1,1
N0000175889,N0000191728,1,1
N0000175889,N0000191731,1,1
N0000175889,N0000192750,1,1
N0000175895,N0000175895,0,0
N0000175896,N0000175896,0,0
N0000175898,N0000175898,0,0
N0000175900,N0000175900,0,0
N0000175901,N0000175901,0,0
N0000175902,N0000175902,0,0
N0000175903,N0000175903,0,0
N0000175904,N0000175904,0,0
N0000175905,N0000175905,0,0
N0000175907,N0000175907,0,0
N0000175908,N0000175908,0,0
N0000175909,N0000175909,0,0
N0000175911,N0000175911,0,0
N0000175913,N0000175913,0,0
N0000175916,N0000175916,0,0
N0000175918,N0000175918,0,0
N0000175928,N0000175928,0,0
N0000175930,N0000175930,0,0
N0000175935,N0000175935,0,0
N0000175936,N0000175936,0,0
N0000175937,N0000175937,0,0
N0000175938,N0000175938,0,0
N0000175939,N0000175939,0,0
N0000175940,N0000175415,1,1
N0000175940,N0000175416,2,2
N0000175940,N0000175564,1,1
N0000175940,N0000175603,1,1
N0000175940,N0000175940,0,0
N0000175940,N0000190485,1,1
N0000175941,N0000175941,0,0
N0000175942,N0000175942,0,0
N0000175944,N0000175944,0,0
N0000175945,N0000175945,0,0
N0000175946,N0000175946,0,0
N0000175949,N0000175949,0,0
N0000175950,N0000175950,0,0
N0000175951,N0000175951,0,0
N0000175952,N0000175952,0,0
N0000175956,N0000175956,0,0
N0000175958,N0000175958,0,0
N0000175961,N0000175961,0,0
N0000175963,N0000175963,0,0
N0000175966,N0000175966,0,0
N0000175973,N0000175973,0,0
N0000175980,N0000175980,0,0
N0000175983,N0000175983,0,0
N0000175984,N0000175984,0,0
N0000177910,N0000177910,0,0
N0000177913,N0000177913,0,0
N0000177914,N0000177914,0,0
N0000178326,N0000178326,0,0
N0000178369,N0000178369,0,0
N0000178372,N0000178372,0,0
N0000178374,N0000178374,0,0
N0000178375,N0000178375,0,0
N0000178376,N0000178376,0,0
N0000178376,N0000193181,1,1
N0000178378,N0000178378,0,0
N0000178480,N0000178480,0,0
N0000180182,N0000180182,0,0
N0000180183,N0000180183,0,0
N0000180184,N0000180184,0,0
N0000180185,N0000180185,0,0
N0000180186,N0000180186,0,0
N0000180187,N0000180187,0,0
N0000180188,N0000180188,0,0
N0000180189,N0000180189,0,0
N0000180190,N0000180190,0,0
N0000180191,N0000180191,0,0
N0000180292,N0000180292,0,0
N0000180850,N0000180850,0,0
N0000180851,N0000180851,0,0
N0000180852,N0000180852,0,0
N0000180853,N0000175613,1,1
N0000180853,N0000175712,1,1
N0000180853,N0000180853,0,0
N0000180854,N0000180854,0,0
N0000180855,N0000180855,0,0
N0000181811,N0000181811,0,0
N0000181816,N0000181816,0,0
N0000181821,N0000181821,0,0
N0000182135,N0000182135,0,0
N0000182142,N0000182142,0,0
N0000182144,N0000182144,0,0
N0000182149,N0000182149,0,0
N0000182159,N0000182159,0,0
N0000182633,N0000182633,0,0
N0000182635,N0000182635,0,0
N0000182637,N0000182637,0,0
N0000182639,N0000182639,0,0
N0000182830,N0000182830,0,0
N0000182961,N0000182961,0,0
N0000182965,N0000182965,0,0
N0000182967,N0000182967,0,0
N0000183360,N0000183360,0,0
N0000183362,N0000183362,0,0
N0000183887,N0000183887,0,0
N0000183888,N0000183888,0,0
N0000183889,N0000183889,0,0
N0000183890,N0000183890,0,0
N0000183891,N0000183891,0,0
N0000183892,N0000183892,0,0
N0000183893,N0000183893,0,0
N0000183894,N0000183894,0,0
N0000183895,N0000183895,0,0
N0000183896,N0000183896,0,0
N0000183897,N0000183897,0,0
N0000183898,N0000183898,0,0
N0000183899,N0000183899,0,0
N0000183900,N0000183900,0,0
N0000183901,N0000183901,0,0
N0000183903,N0000183903,0,0
N0000183904,N0000183904,0,0
N0000183905,N0000183905,0,0
N0000183906,N0000183906,0,0
N0000183907,N0000183907,0,0
N0000183908,N0000183908,0,0
N0000183909,N0000183909,0,0
N0000183910,N0000183910,0,0
N0000183911,N0000183911,0,0
N0000183912,N0000183912,0,0
N0000183913,N0000183913,0,0
N0000183914,N0000183914,0,0
N0000183916,N0000183916,0,0
N0000183917,N0000183917,0,0
N0000183918,N0000183918,0,0
N0000184013,N0000184013,0,0
N0000184014,N0000184014,0,0
N0000184015,N0000184015,0,0
N0000184144,N0000184144,0,0
N0000184146,N0000184146,0,0
N0000184149,N0000184149,0,0
N0000184162,N0000184162,0,0
N0000184163,N0000184163,0,0
N0000184163,N0000184165,1,1
N0000184164,N0000184164,0,0
N0000184164,N0000184165,1,1
N0000184165,N0000184165,0,0
N0000184166,N0000184166,0,0
N0000184167,N0000184167,0,0
N0000184168,N0000184168,0,0
N0000184169,N0000184169,0,0
N0000184170,N0000184170,0,0
N0000184171,N0000184171,0,0
N0000184172,N0000184172,0,0
N0000184174,N0000184174,0,0
N0000184175,N0000184175,0,0
N0000184315,N0000184315,0,0
N0000184316,N0000184315,1,1
N0000184316,N0000184316,0,0
N0000184318,N0000184318,0,0
N0000184319,N0000184319,0,0
N0000184997,N0000184997,0,0
N0000185003,N0000185003,0,0
N0000185004,N0000185004,0,0
N0000185005,N0000185005,0,0
N0000185005,N0000185021,1,1
N0000185006,N0000185006,0,0
N0000185010,N0000185010,0,0
N0000185363,N0000185363,0,0
N0000185364,N0000185364,0,0
N0000185365,N0000185365,0,0
N0000185365,N0000185366,1,1
N0000185367,N0000185367,0,0
N0000185368,N0000185368,0,0
N0000185369,N0000185369,0,0
N0000185370,N0000185370,0,0
N0000185371,N0000185371,0,0
N0000185372,N0000185372,0,0
N0000185373,N0000185373,0,0
N0000185374,N0000185374,0,0
N0000185375,N0000185375,0,0
N0000185375,N0000185376,1,1
N0000185500,N0000185500,0,0
N0000185502,N0000185502,0,0
N0000185508,N0000185508,0,0
N0000186106,N0000186106,0,0
N0000186775,N0000186775,0,0
N0000186779,N0000186779,0,0
N0000187051,N0000187051,0,0
N0000187053,N0000187053,0,0
N0000187055,N0000187055,0,0
N0000187059,N0000187059,0,0
N0000189939,N0000175413,2,2
N0000189939,N0000175414,4,5
N0000189939,N0000175415,2,3
N0000189939,N0000175416,3,4
N0000189939,N0000175418,2,2
N0000189939,N0000175419,2,2
N0000189939,N0000175420,2,2
N0000189939,N0000175421,3,3
N0000189939,N0000175423,2,3
N0000189939,N0000175425,2,3
N0000189939,N0000175426,2,2
N0000189939,N0000175427,2,2
N0000189939,N0000175428,2,2
N0000189939,N0000175429,1,1
N0000189939,N0000175430,2,2
N0000189939,N0000175431,3,4
N0000189939,N0000175432,2,4
N0000189939,N0000175434,2,4
N0000189939,N0000175435,2,3
N0000189939,N0000175443,2,4
N0000189939,N0000175453,2,2
N0000189939,N0000175454,2,2
N0000189939,N0000175457,2,3
N0000189939,N0000175461,3,5
N0000189939,N0000175462,3,5
N0000189939,N0000175463,3,4
N0000189939,N0000175466,4,4
N0000189939,N0000175467,4,4
N0000189939,N0000175468,3,5
N0000189939,N0000175470,3,4
N0000189939,N0000175473,2,2
N0000189939,N0000175474,2,2
N0000189939,N0000175476,2,3
N0000189939,N0000175477,2,4
N0000189939,N0000175480,2,4
N0000189939,N0000175481,4,4
N0000189939,N0000175482,4,4
N0000189939,N0000175483,4,4
N0000189939,N0000175484,3,3
N0000189939,N0000175485,3,3
N0000189939,N0000175486,2,2
N0000189939,N0000175487,2,4
N0000189939,N0000175488,2,4
N0000189939,N0000175489,4,4
N0000189939,N0000175491,2,4
N0000189939,N0000175492,2,4
N0000189939,N0000175493,2,4
N0000189939,N0000175494,2,4
N0000189939,N0000175495,2,4
N0000189939,N0000175496,2,4
N0000189939,N0000175497,2,4
N0000189939,N0000175498,2,4
N0000189939,N0000175499,2,4
N0000189939,N0000175500,2,4
N0000189939,N0000175501,2,5
N0000189939,N0000175502,2,4
N0000189939,N0000175503,3,4
N0000189939,N0000175504,2,3
N0000189939,N0000175505,3,3
N0000189939,N0000175507,2,4
N0000189939,N0000175509,2,4
N0000189939,N0000175510,2,4
N0000189939,N0000175511,2,4
N0000189939,N0000175514,3,3
N0000189939,N0000175515,3,4
N0000189939,N0000175517,3,3
N0000189939,N0000175518,2,5
N0000189939,N0000175519,3,3
N0000189939,N0000175521,2,2
N0000189939,N0000175522,3,3
N0000189939,N0000175524,3,4
N0000189939,N0000175525,2,2
N0000189939,N0000175526,2,2
N0000189939,N0000175530,2,2
N0000189939,N0000175531,2,2
N0000189939,N0000175535,2,2
N0000189939,N0000175536,2,2
N0000189939,N0000175539,2,2
N0000189939,N0000175540,2,2
N0000189939,N0000175541,2,2
N0000189939,N0000175543,4,4
N0000189939,N0000175552,4,4
N0000189939,N0000175553,2,3
N0000189939,N0000175554,5,5
N0000189939,N0000175555,4,4
N0000189939,N0000175556,2,3
N0000189939,N0000175557,2,3
N0000189939,N0000175558,2,2
N0000189939,N0000175559,2,3
N0000189939,N0000175560,3,3
N0000189939,N0000175561,2,3
N0000189939,N0000175562,2,5
N0000189939,N0000175563,3,3
N0000189939,N0000175564,3,3
N0000189939,N0000175565,2,2
N0000189939,N0000175566,3,3
N0000189939,N0000175567,3,3
N0000189939,N0000175568,2,2
N0000189939,N0000175569,3,3
N0000189939,N0000175570,2,3
N0000189939,N0000175571,2,2
N0000189939,N0000175572,3,4
N0000189939,N0000175573,2,2
N0000189939,N0000175574,2,3
N0000189939,N0000175575,2,2
N0000189939,N0000175576,2,3
N0000189939,N0000175578,2,2
N0000189939,N0000175579,2,2
N0000189939,N0000175580,2,3
N0000189939,N0000175581,3,3
N0000189939,N0000175582,3,3
N0000189939,N0000175583,2,2
N0000189939,N0000175584,3,4
N0000189939,N0000175586,2,2
N0000189939,N0000175587,3,3
N0000189939,N0000175588,2,3
N0000189939,N0000175589,2,3
N0000189939,N0000175590,2,2
N0000189939,N0000175591,3,3
N0000189939,N0000175592,2,2
N0000189939,N0000175594,2,2
N0000189939,N0000175595,3,4
N0000189939,N0000175596,3,3
N0000189939,N0000175597,2,2
N0000189939,N0000175598,3,3
N0000189939,N0000175599,3,3
N0000189939,N0000175600,2,2
N0000189939,N0000175601,2,2
N0000189939,N0000175602,2,2
N0000189939,N0000175603,2,3
N0000189939,N0000175604,4,5
N0000189939,N0000175605,3,3
N0000189939,N0000175606,2,2
N0000189939,N0000175607,2,2
N0000189939,N0000175608,2,2
N0000189939,N0000175609,3,4
N0000189939,N0000175610,3,3
N0000189939,N0000175611,3,3
N0000189939,N0000175612,3,3
N0000189939,N0000175613,2,5
N0000189939,N0000175616,4,4
N0000189939,N0000175622,2,3
N0000189939,N0000175623,2,2
N0000189939,N0000175625,2,4
N0000189939,N0000175630,2,2
N0000189939,N0000175634,2,2
N0000189939,N0000175637,2,3
N0000189939,N0000175638,2,2
N0000189939,N0000175640,2,2
N0000189939,N0000175641,2,3
N0000189939,N0000175655,3,3
N0000189939,N0000175656,3,5
N0000189939,N0000175657,2,2
N0000189939,N0000175658,2,2
N0000189939,N0000175659,2,2
N0000189939,N0000175661,3,4
N0000189939,N0000175664,3,4
N0000189939,N0000175665,2,2
N0000189939,N0000175666,2,2
N0000189939,N0000175667,2,2
N0000189939,N0000175669,2,2
N0000189939,N0000175670,2,2
N0000189939,N0000175671,2,2
N0000189939,N0000175679,3,3
N0000189939,N0000175680,2,2
N0000189939,N0000175681,2,2
N0000189939,N0000175682,2,3
N0000189939,N0000175683,2,3
N0000189939,N0000175688,3,4
N0000189939,N0000175689,3,4
N0000189939,N0000175690,2,3
N0000189939,N0000175691,3,3
N0000189939,N0000175692,2,3
N0000189939,N0000175693,2,2
N0000189939,N0000175694,2,2
N0000189939,N0000175695,2,2
N0000189939,N0000175696,2,2
N0000189939,N0000175697,2,3
N0000189939,N0000175698,3,3
N0000189939,N0000175700,2,3
N0000189939,N0000175705,3,4
N0000189939,N0000175706,2,3
N0000189939,N0000175710,3,3
N0000189939,N0000175712,4,5
N0000189939,N0000175713,1,1
N0000189939,N0000175714,2,2
N0000189939,N0000175716,2,2
N0000189939,N0000175719,3,3
N0000189939,N0000175720,3,3
N0000189939,N0000175722,3,3
N0000189939,N0000175723,2,3
N0000189939,N0000175737,1,1
N0000189939,N0000175738,2,2
N0000189939,N0000175739,2,2
N0000189939,N0000175740,2,2
N0000189939,N0000175742,2,2
N0000189939,N0000175743,2,3
N0000189939,N0000175744,2,3
N0000189939,N0000175745,2,2
N0000189939,N0000175746,2,2
N0000189939,N0000175747,2,2
N0000189939,N0000175749,2,2
N0000189939,N0000175750,2,3
N0000189939,N0000175751,2,2
N0000189939,N0000175752,2,2
N0000189939,N0000175753,2,2
N0000189939,N0000175754,3,3
N0000189939,N0000175757,3,3
N0000189939,N0000175758,2,2
N0000189939,N0000175759,2,3
N0000189939,N0000175762,3,4
N0000189939,N0000175765,2,3
N0000189939,N0000175766,2,2
N0000189939,N0000175767,2,3
N0000189939,N0000175768,2,3
N0000189939,N0000175769,3,3
N0000189939,N0000175771,2,2
N0000189939,N0000175772,2,2
N0000189939,N0000175775,3,3
N0000189939,N0000175776,2,2
N0000189939,N0000175777,2,3
N0000189939,N0000175778,2,2
N0000189939,N0000175779,5,5
N0000189939,N0000175780,2,2
N0000189939,N0000175781,2,2
N0000189939,N0000175782,2,3
N0000189939,N0000175783,3,3
N0000189939,N0000175784,2,3
N0000189939,N0000175785,2,2
N0000189939,N0000175786,3,3
N0000189939,N0000175790,2,3
N0000189939,N0000175794,2,2
N0000189939,N0000175796,2,2
N0000189939,N0000175797,3,3
N0000189939,N0000175798,2,2
N0000189939,N0000175800,2,3
N0000189939,N0000175801,2,2
N0000189939,N0000175802,2,2
N0000189939,N0000175805,2,2
N0000189939,N0000175807,2,2
N0000189939,N0000175809,3,3
N0000189939,N0000175810,2,2
N0000189939,N0000175811,2,2
N0000189939,N0000175812,2,2
N0000189939,N0000175814,2,2
N0000189939,N0000175815,2,3
N0000189939,N0000175818,2,3
N0000189939,N0000175819,2,2
N0000189939,N0000175820,2,2
N0000189939,N0000175821,2,2
N0000189939,N0000175822,2,2
N0000189939,N0000175823,2,2
N0000189939,N0000175824,2,3
N0000189939,N0000175825,2,3
N0000189939,N0000175826,3,3
N0000189939,N0000175827,2,2
N0000189939,N0000175828,2,2
N0000189939,N0000175831,2,2
N0000189939,N0000175832,3,3
N0000189939,N0000175835,2,2
N0000189939,N0000175836,3,3
N0000189939,N0000175837,2,2
N0000189939,N0000175838,2,2
N0000189939,N0000175839,3,3
N0000189939,N0000175840,2,3
N0000189939,N0000175841,3,3
N0000189939,N0000175842,2,2
N0000189939,N0000175843,2,2
N0000189939,N0000175845,3,3
N0000189939,N0000175846,2,2
N0000189939,N0000175847,2,2
N0000189939,N0000175848,3,3
N0000189939,N0000175849,2,2
N0000189939,N0000175854,3,3
N0000189939,N0000175864,2,2
N0000189939,N0000175866,2,2
N0000189939,N0000175872,2,2
N0000189939,N0000175874,2,4
N0000189939,N0000175875,2,4
N0000189939,N0000175877,2,2
N0000189939,N0000175879,2,2
N0000189939,N0000175881,2,2
N0000189939,N0000175882,2,2
N0000189939,N0000175883,3,3
N0000189939,N0000175884,2,3
N0000189939,N0000175885,2,2
N0000189939,N0000175886,2,2
N0000189939,N0000175887,3,4
N0000189939,N0000175889,3,4
N0000189939,N0000175895,2,2
N0000189939,N0000175896,2,2
N0000189939,N0000175898,2,2
N0000189939,N0000175900,2,3
N0000189939,N0000175901,2,2
N0000189939,N0000175902,3,3
N0000189939,N0000175903,2,2
N0000189939,N0000175904,2,2
N0000189939,N0000175905,2,2
N0000189939,N0000175907,2,2
N0000189939,N0000175908,2,2
N0000189939,N0000175909,2,2
N0000189939,N0000175911,2,2
N0000189939,N0000175913,2,5
N0000189939,N0000175916,2,2
N0000189939,N0000175918,3,3
N0000189939,N0000175928,3,3
N0000189939,N0000175930,3,3
N0000189939,N0000175934,5,5
N0000189939,N0000175935,3,3
N0000189939,N0000175936,2,3
N0000189939,N0000175937,2,3
N0000189939,N0000175938,3,4
N0000189939,N0000175939,3,3
N0000189939,N0000175940,2,2
N0000189939,N0000175941,2,2
N0000189939,N0000175942,2,2
N0000189939,N0000175944,2,2
N0000189939,N0000175945,2,2
N0000189939,N0000175946,2,2
N0000189939,N0000175949,2,2
N0000189939,N0000175950,2,2
N0000189939,N0000175951,2,2
N0000189939,N0000175952,2,2
N0000189939,N0000175956,3,3
